NAME,earn_tot,earn_with,earn_no,passist_tot,passist_with,passist_no,hhinc_tot,hhinc_<10,hhinc_10-15,hhinc_15-20,hhinc_20-25,hhinc_25-30,hhinc_30-35,hhinc_35-40,hhinc_40-45,hhinc_45-50,hhinc_50-60,hhinc_60-75,hhinc_75-100,hhinc_100-125,hhinc_125-150,hhinc_150-200,hhinc_>200,hhinc_med,hhinc_fam,occ_tot,occ_occ,occ_vac,mort_tot,mort_debt,mort_secloan,mort_sec,mort_heq,mort_both,mort_no2,mort_none,emp_tot,emp_in,emp_civ,emp_emp,emp_un,emp_arm,emp_no,state,county,tract,block group,GEOID
"Block Group 3, Census Tract 22.02, Marion County, Oregon",1179,839,340,1179,193,986,1179,88,105,0,83,18,0,14,19,25,93,148,231,115,80,123,37,74770,89186,1179,1179,0,717,450,88,45,43,0,362,267,2304,1397,1397,1368,29,0,907,41,047,002202,3,410470022023
"Block Group 1, Census Tract 21.01, Marion County, Oregon",683,406,277,683,106,577,683,64,17,67,29,47,19,135,108,28,30,60,59,0,0,0,20,38926,40701,827,683,144,123,36,0,0,0,0,36,87,971,606,606,576,30,0,365,41,047,002101,1,410470021011
"Block Group 1, Census Tract 25.01, Marion County, Oregon",1382,1017,365,1382,99,1283,1382,16,10,0,0,36,80,34,96,15,96,127,269,305,124,97,77,96140,103566,1473,1382,91,1088,752,68,0,68,27,657,336,2890,1858,1843,1763,80,15,1032,41,047,002501,1,410470025011
"Block Group 3, Census Tract 23.04, Marion County, Oregon",1034,869,165,1034,224,810,1034,41,18,73,56,0,198,35,125,17,60,199,112,63,21,16,0,42243,60313,1097,1034,63,324,238,37,37,0,0,201,86,1799,1283,1283,1261,22,0,516,41,047,002304,3,410470023043
"Block Group 2, Census Tract 102.02, Marion County, Oregon",784,663,121,784,143,641,784,20,7,20,59,77,21,44,52,68,45,58,110,69,63,40,31,56053,76250,850,784,66,635,338,54,22,32,0,284,297,1789,1318,1318,1250,68,0,471,41,047,010202,2,410470102022
"Block Group 4, Census Tract 102.02, Marion County, Oregon",999,876,123,999,128,871,999,30,36,0,12,35,53,26,26,66,94,134,191,111,88,57,40,74199,75536,1098,999,99,752,604,85,8,77,0,519,148,2202,1602,1602,1493,109,0,600,41,047,010202,4,410470102024
"Block Group 3, Census Tract 103.07, Marion County, Oregon",716,384,332,716,65,651,716,13,64,28,44,49,50,70,78,122,33,75,29,13,13,35,0,41282,48505,768,716,52,626,419,38,38,0,0,381,207,1175,551,551,511,40,0,624,41,047,010307,3,410470103073
"Block Group 1, Census Tract 22.01, Marion County, Oregon",584,435,149,584,64,520,584,19,11,29,25,15,6,12,25,18,16,35,74,62,87,61,89,102188,128409,618,584,34,468,320,77,15,62,9,234,148,1209,813,813,807,6,0,396,41,047,002201,1,410470022011
"Block Group 3, Census Tract 315.08, Washington County, Oregon",485,418,67,485,47,438,485,8,25,39,39,0,26,30,40,0,53,34,21,41,15,52,62,53878,106406,485,485,0,129,78,0,0,0,0,78,51,953,641,641,595,46,0,312,41,067,031508,3,410670315083
"Block Group 1, Census Tract 315.11, Washington County, Oregon",851,711,140,851,30,821,851,10,0,19,21,13,37,21,29,18,22,58,64,121,62,158,198,123958,123611,878,851,27,688,513,135,36,99,0,378,175,1974,1233,1233,1195,38,0,741,41,067,031511,1,410670315111
"Block Group 2, Census Tract 318.06, Washington County, Oregon",614,425,189,614,0,614,614,56,95,0,10,56,22,0,18,3,12,77,165,37,34,29,0,68091,90503,623,614,9,511,292,52,0,52,0,240,219,1190,699,699,633,66,0,491,41,067,031806,2,410670318062
"Block Group 1, Census Tract 322, Washington County, Oregon",1670,1516,154,1670,40,1630,1670,26,13,9,0,23,43,55,17,0,116,170,136,400,186,201,275,114270,121586,1731,1670,61,1469,1191,140,15,125,0,1051,278,3649,2680,2680,2618,62,0,969,41,067,032200,1,410670322001
"Block Group 1, Census Tract 332, Washington County, Oregon",300,243,57,300,101,199,300,0,0,38,49,0,24,13,43,0,13,46,63,11,0,0,0,44012,56652,300,300,0,162,37,0,0,0,0,37,125,607,379,379,379,0,0,228,41,067,033200,1,410670332001
"Block Group 2, Census Tract 210, Clackamas County, Oregon",1023,778,245,1023,107,916,1023,26,30,25,46,49,30,21,41,48,81,96,191,141,77,48,73,76713,91513,1042,1023,19,681,522,61,14,47,0,461,159,2059,1340,1340,1299,41,0,719,41,005,021000,2,410050210002
"Block Group 1, Census Tract 215, Clackamas County, Oregon",842,680,162,842,55,787,842,0,0,73,16,33,37,19,110,12,99,29,105,99,63,97,50,68906,90884,875,842,33,727,521,0,0,0,0,521,206,1794,1203,1203,1075,128,0,591,41,005,021500,1,410050215001
"Block Group 1, Census Tract 226.02, Clackamas County, Oregon",852,723,129,852,0,852,852,7,19,0,0,8,0,24,22,36,28,42,163,171,138,79,115,114375,111875,852,852,0,772,677,132,22,110,0,545,95,2065,1582,1582,1502,80,0,483,41,005,022602,1,410050226021
"Block Group 3, Census Tract 227.02, Clackamas County, Oregon",446,345,101,446,16,430,446,30,0,0,0,0,50,0,0,0,40,0,62,0,76,39,149,133362,146328,446,446,0,416,261,82,0,82,0,179,155,980,512,512,491,21,0,468,41,005,022702,3,410050227023
"Block Group 2, Census Tract 9510, Lincoln County, Oregon",560,410,150,560,222,338,560,73,35,27,34,98,22,12,41,10,79,46,34,33,0,0,16,33125,33000,780,560,220,168,125,24,9,15,0,101,43,1154,646,646,572,74,0,508,41,041,951000,2,410419510002
"Block Group 1, Census Tract 9706, Klamath County, Oregon",593,506,87,593,79,514,593,15,11,7,43,95,31,39,21,3,47,32,93,68,30,49,9,56713,76500,721,593,128,404,150,26,18,8,0,124,254,1280,886,886,843,43,0,394,41,035,970600,1,410359706001
"Block Group 3, Census Tract 9709, Klamath County, Oregon",490,276,214,490,258,232,490,0,122,109,22,70,0,25,0,21,7,28,59,0,17,0,10,24091,23616,615,490,125,212,66,17,9,8,0,49,146,986,529,529,424,105,0,457,41,035,970900,3,410359709003
"Block Group 2, Census Tract 9719, Klamath County, Oregon",329,288,41,329,83,246,329,34,45,15,7,27,32,42,42,0,21,21,43,0,0,0,0,37768,38083,329,329,0,103,79,16,0,16,0,63,24,548,431,431,397,34,0,117,41,035,971900,2,410359719002
"Block Group 2, Census Tract 9720, Klamath County, Oregon",453,354,99,453,10,443,453,18,10,8,10,0,17,54,13,10,24,56,104,19,50,41,19,76083,77000,453,453,0,233,145,10,0,10,0,135,88,925,664,634,600,34,30,261,41,035,972000,2,410359720002
"Block Group 3, Census Tract 9720, Klamath County, Oregon",629,434,195,629,67,562,629,0,36,18,58,0,42,27,0,25,41,40,62,57,47,106,70,93315,135208,674,629,45,387,219,58,7,51,0,161,168,1477,821,798,724,74,23,656,41,035,972000,3,410359720003
"Block Group 3, Census Tract 2, Marion County, Oregon",580,358,222,580,131,449,580,85,48,32,78,18,30,0,39,4,20,34,87,40,8,26,31,34917,82305,580,580,0,231,124,16,0,16,0,108,107,1772,974,974,908,66,0,798,41,047,000200,3,410470002003
"Block Group 1, Census Tract 3, Marion County, Oregon",522,413,109,522,105,417,522,66,35,17,9,16,38,68,16,10,17,80,34,61,34,21,0,41875,67604,583,522,61,242,184,9,9,0,0,175,58,1072,710,710,681,29,0,362,41,047,000300,1,410470003001
"Block Group 1, Census Tract 12, Marion County, Oregon",805,630,175,805,151,654,805,14,77,67,19,25,27,18,96,11,63,116,69,71,60,42,30,56058,70714,868,805,63,435,306,23,0,23,0,283,129,1491,932,923,874,49,9,559,41,047,001200,1,410470012001
"Block Group 2, Census Tract 25.02, Multnomah County, Oregon",539,510,29,539,58,481,539,14,25,42,0,29,17,0,33,15,41,80,111,56,20,14,42,62346,77443,552,539,13,114,94,71,0,71,0,23,20,1090,937,937,892,45,0,153,41,051,002502,2,410510025022
"Block Group 1, Census Tract 25.02, Multnomah County, Oregon",248,181,67,248,11,237,248,0,0,32,0,0,11,0,0,0,14,0,14,73,27,0,77,112365,127721,248,248,0,175,175,42,0,42,0,133,0,538,376,376,361,15,0,162,41,051,002502,1,410510025021
"Block Group 2, Census Tract 27.01, Multnomah County, Oregon",494,429,65,494,0,494,494,0,9,12,23,0,0,16,0,0,14,7,74,34,51,97,157,153421,191429,549,494,55,466,380,119,0,119,0,261,86,1073,712,712,692,20,0,361,41,051,002701,2,410510027012
"Block Group 4, Census Tract 37.01, Multnomah County, Oregon",307,255,52,307,66,241,307,0,0,52,0,0,10,0,14,0,12,11,46,53,45,21,43,101932,82000,341,307,34,230,205,99,22,77,0,106,25,784,506,506,499,7,0,278,41,051,003701,4,410510037014
"Block Group 1, Census Tract 39.02, Multnomah County, Oregon",256,232,24,256,34,222,256,9,0,0,13,0,0,0,30,0,20,5,40,9,36,36,58,128333,141806,256,256,0,174,113,24,0,24,0,89,61,584,411,411,374,37,0,173,41,051,003902,1,410510039021
"Block Group 1, Census Tract 48, Multnomah County, Oregon",730,655,75,730,54,676,730,81,0,0,40,53,30,12,14,29,58,67,95,115,71,14,51,66607,82917,853,730,123,167,68,6,6,0,0,62,99,1058,910,910,875,35,0,148,41,051,004800,1,410510048001
"Block Group 1, Census Tract 49, Multnomah County, Oregon",1449,1188,261,1449,155,1294,1449,184,75,0,39,22,24,38,89,0,121,110,229,149,153,63,153,77837,144559,1604,1449,155,329,156,0,0,0,0,156,173,2165,1623,1623,1598,25,0,542,41,051,004900,1,410510049001
"Block Group 1, Census Tract 67.02, Multnomah County, Oregon",914,822,92,914,239,675,914,61,15,28,23,30,29,62,58,24,44,90,162,106,28,46,108,73750,85139,938,914,24,443,392,82,9,73,0,310,51,1847,1243,1243,1184,59,0,604,41,051,006702,1,410510067021
"Block Group 1, Census Tract 105, Multnomah County, Oregon",346,288,58,346,25,321,346,0,0,0,11,39,19,0,0,23,9,24,42,8,62,40,69,109375,138333,435,346,89,321,232,57,0,57,0,175,89,933,556,556,532,24,0,377,41,051,010500,1,410510105001
"Block Group 3, Census Tract 82.01, Multnomah County, Oregon",314,270,44,314,17,297,314,11,20,0,12,9,0,21,20,38,38,40,49,20,0,29,7,54531,60375,314,314,0,189,148,15,0,15,0,133,41,640,439,439,439,0,0,201,41,051,008201,3,410510082013
"Block Group 3, Census Tract 38.03, Multnomah County, Oregon",558,461,97,558,147,411,558,59,0,33,9,18,21,41,29,23,36,39,70,49,56,17,58,62273,83182,640,558,82,315,182,67,15,52,0,115,133,1262,933,933,881,52,0,329,41,051,003803,3,410510038033
"Block Group 2, Census Tract 63, Multnomah County, Oregon",444,369,75,444,0,444,444,15,17,0,0,9,4,4,7,0,10,12,43,50,16,58,199,179063,210469,495,444,51,422,261,94,16,78,0,167,161,1341,782,782,733,49,0,559,41,051,006300,2,410510063002
"Block Group 3, Census Tract 32, Multnomah County, Oregon",322,269,53,322,26,296,322,8,10,6,0,7,0,8,0,7,31,8,44,10,67,56,60,128889,140833,322,322,0,266,231,36,0,36,0,195,35,635,496,496,475,21,0,139,41,051,003200,3,410510032003
"Block Group 1, Census Tract 32, Multnomah County, Oregon",480,384,96,480,33,447,480,29,40,7,54,28,0,13,0,19,8,33,46,74,16,55,58,78824,79231,507,480,27,181,167,12,0,12,0,155,14,1109,948,948,933,15,0,161,41,051,003200,1,410510032001
"Block Group 2, Census Tract 33.02, Multnomah County, Oregon",921,782,139,921,190,731,921,91,76,0,30,48,23,0,42,0,17,188,94,88,77,48,99,68352,100972,932,921,11,390,347,96,10,86,0,251,43,1944,1515,1515,1446,69,0,429,41,051,003302,2,410510033022
"Block Group 3, Census Tract 34.01, Multnomah County, Oregon",278,236,42,278,0,278,278,0,0,0,0,12,35,0,0,0,34,11,44,11,30,79,22,103182,147614,288,278,10,234,226,43,0,43,0,183,8,571,491,491,480,11,0,80,41,051,003401,3,410510034013
"Block Group 1, Census Tract 3.02, Multnomah County, Oregon",483,414,69,483,13,470,483,0,13,0,22,13,0,0,16,14,12,13,0,46,38,109,187,177216,193125,483,483,0,470,295,48,0,48,0,247,175,1101,783,783,709,74,0,318,41,051,000302,1,410510003021
"Block Group 3, Census Tract 320.05, Washington County, Oregon",929,876,53,929,171,758,929,18,46,92,38,61,53,76,79,29,99,119,125,67,13,6,8,45375,41775,963,929,34,235,209,14,0,14,0,195,26,1769,1454,1454,1400,54,0,315,41,067,032005,3,410670320053
"Block Group 2, Census Tract 308.05, Washington County, Oregon",365,197,168,365,67,298,365,15,27,66,55,17,0,19,8,22,55,37,19,19,6,0,0,35694,55515,417,365,52,239,26,20,0,20,0,6,213,581,279,279,269,10,0,302,41,067,030805,2,410670308052
"Block Group 2, Census Tract 319.07, Washington County, Oregon",402,123,279,402,0,402,402,11,13,35,27,0,30,0,0,44,41,40,82,25,0,40,14,62500,76029,451,402,49,362,219,37,14,23,0,182,143,644,136,136,136,0,0,508,41,067,031907,2,410670319072
"Block Group 1, Census Tract 9, Deschutes County, Oregon",985,857,128,985,476,509,985,114,85,31,102,22,80,69,28,58,43,88,190,30,31,14,0,39620,55729,985,985,0,299,245,32,0,32,0,213,54,2079,1440,1440,1217,223,0,639,41,017,000900,1,410170009001
"Block Group 1, Census Tract 18, Deschutes County, Oregon",969,642,327,969,190,779,969,93,103,73,87,183,28,84,83,35,40,33,50,36,0,41,0,28231,37121,1015,969,46,378,118,11,0,11,0,107,260,1759,1042,1042,952,90,0,717,41,017,001800,1,410170018001
"Block Group 4, Census Tract 18, Deschutes County, Oregon",795,365,430,795,69,726,795,61,119,59,68,47,30,151,76,21,67,17,49,0,30,0,0,35301,52684,795,795,0,185,0,0,0,0,0,0,185,1278,568,568,544,24,0,710,41,017,001800,4,410170018004
"Block Group 3, Census Tract 2, Deschutes County, Oregon",631,469,162,631,190,441,631,70,22,45,12,28,38,108,9,39,39,26,112,42,26,3,12,39375,48077,705,631,74,237,161,5,0,5,0,156,76,1466,866,866,816,50,0,600,41,017,000200,3,410170002003
"Block Group 4, Census Tract 2, Deschutes County, Oregon",350,195,155,350,154,196,350,66,17,0,63,52,57,0,19,0,0,59,0,17,0,0,0,28894,33575,479,350,129,248,104,0,0,0,0,104,144,777,230,230,230,0,0,547,41,017,000200,4,410170002004
"Block Group 4, Census Tract 3, Deschutes County, Oregon",763,427,336,763,43,720,763,85,16,0,16,33,16,49,50,13,86,95,150,71,48,35,0,62601,69519,897,763,134,719,587,29,0,29,0,558,132,1750,652,652,613,39,0,1098,41,017,000300,4,410170003004
"Block Group 5, Census Tract 5, Deschutes County, Oregon",832,424,408,832,100,732,832,0,84,0,0,0,65,25,0,32,72,110,47,114,48,49,186,84792,103151,988,832,156,791,410,109,25,84,0,301,381,1635,735,735,724,11,0,900,41,017,000500,5,410170005005
"Block Group 3, Census Tract 9504, Curry County, Oregon",866,505,361,866,122,744,866,13,17,38,35,9,145,0,47,15,102,163,143,30,17,48,44,60270,60912,979,866,113,577,169,16,16,0,0,153,408,1835,609,609,541,68,0,1226,41,015,950400,3,410159504003
"Block Group 2, Census Tract 9504, Curry County, Oregon",616,34,582,616,127,489,616,65,0,130,49,103,84,60,16,75,34,0,0,0,0,0,0,26798,37647,616,616,0,456,75,0,0,0,0,75,381,766,20,14,14,0,6,746,41,015,950400,2,410159504002
"Block Group 2, Census Tract 96.03, Multnomah County, Oregon",652,502,150,652,188,464,652,25,78,99,15,24,44,85,18,16,19,101,78,15,20,15,0,38308,39826,661,652,9,332,250,23,0,23,0,227,82,1340,808,808,726,82,0,532,41,051,009603,2,410510096032
"Block Group 3, Census Tract 9708, Union County, Oregon",457,329,128,457,143,314,457,61,51,26,33,19,43,0,30,20,23,35,47,22,0,28,19,34567,61250,481,457,24,296,139,8,0,8,0,131,157,909,505,505,423,82,0,404,41,061,970800,3,410619708003
"Block Group 2, Census Tract 9708, Union County, Oregon",370,291,79,370,118,252,370,48,27,8,45,37,52,9,10,0,0,56,18,9,6,35,10,33222,33972,393,370,23,140,107,39,39,0,0,68,33,670,519,519,476,43,0,151,41,061,970800,2,410619708002
"Block Group 5, Census Tract 203, Linn County, Oregon",1315,1087,228,1315,64,1251,1315,13,10,9,0,8,8,11,46,49,61,288,243,141,169,163,96,91042,90972,1327,1315,12,1156,928,195,36,159,0,733,228,3231,1886,1886,1872,14,0,1345,41,043,020300,5,410430203005
"Block Group 3, Census Tract 203, Linn County, Oregon",493,422,71,493,64,429,493,39,50,0,0,10,14,84,97,0,0,82,57,0,60,0,0,42526,68477,523,493,30,155,131,0,0,0,0,131,24,797,595,595,549,46,0,202,41,043,020300,3,410430203003
"Block Group 3, Census Tract 204, Linn County, Oregon",594,481,113,594,200,394,594,63,55,45,68,54,51,31,26,0,49,41,49,29,0,33,0,30714,52969,644,594,50,213,158,0,0,0,0,158,55,1178,815,815,726,89,0,363,41,043,020400,3,410430204003
"Block Group 3, Census Tract 305, Linn County, Oregon",557,486,71,557,47,510,557,10,11,0,4,20,31,37,42,34,41,75,89,56,0,52,55,67139,75313,595,557,38,428,156,9,9,0,0,147,272,1176,795,795,755,40,0,381,41,043,030500,3,410430305003
"Block Group 4, Census Tract 16.02, Jackson County, Oregon",393,325,68,393,0,393,393,10,23,14,16,0,0,13,0,30,15,13,0,67,16,144,32,124408,122000,393,393,0,380,234,0,0,0,0,234,146,842,542,542,506,36,0,300,41,029,001602,4,410290016024
"Block Group 2, Census Tract 16.02, Jackson County, Oregon",815,564,251,815,262,553,815,68,103,31,150,144,34,17,21,52,37,58,35,15,36,0,14,27569,38529,891,815,76,422,123,0,0,0,0,123,299,1365,805,805,787,18,0,560,41,029,001602,2,410290016022
"Block Group 2, Census Tract 16.01, Jackson County, Oregon",622,251,371,622,132,490,622,134,41,22,45,78,22,21,77,32,32,78,29,11,0,0,0,29625,44390,650,622,28,522,64,32,0,32,0,32,458,1053,424,424,384,40,0,629,41,029,001601,2,410290016012
"Block Group 1, Census Tract 4.03, Jackson County, Oregon",1324,866,458,1324,128,1196,1324,94,26,54,24,21,6,104,136,36,79,168,175,124,127,68,82,68250,80192,1442,1324,118,902,679,39,8,31,0,640,223,2572,1447,1435,1363,72,12,1125,41,029,000403,1,410290004031
"Block Group 2, Census Tract 316.14, Washington County, Oregon",1084,1004,80,1084,166,918,1084,39,37,22,41,39,35,28,17,16,120,154,113,149,105,93,76,74167,80764,1084,1084,0,650,522,51,7,44,0,471,128,2440,1852,1852,1769,83,0,588,41,067,031614,2,410670316142
"Block Group 2, Census Tract 324.07, Washington County, Oregon",1031,946,85,1031,89,942,1031,25,10,28,13,31,9,0,26,24,22,66,112,288,80,141,156,110970,113429,1031,1031,0,721,562,97,53,44,6,459,159,2430,1859,1859,1767,92,0,571,41,067,032407,2,410670324072
"Block Group 1, Census Tract 321.08, Washington County, Oregon",510,451,59,510,10,500,510,0,0,0,26,11,0,11,0,12,19,10,81,67,107,89,77,127981,128558,510,510,0,458,401,81,8,73,0,320,57,1172,839,839,780,59,0,333,41,067,032108,1,410670321081
"Block Group 1, Census Tract 9800, Multnomah County, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,051,980000,1,410519800001
"Block Group 1, Census Tract 9400, Umatilla County, Oregon",356,278,78,356,32,324,356,10,8,8,15,19,6,16,7,11,27,39,48,34,66,26,16,81875,87083,423,356,67,317,200,18,8,10,0,182,117,887,598,598,569,29,0,289,41,059,940000,1,410599400001
"Block Group 1, Census Tract 222.07, Clackamas County, Oregon",1458,1326,132,1458,57,1401,1458,9,23,11,0,7,16,31,29,11,39,146,166,253,173,285,259,123235,120778,1465,1458,7,1433,1122,219,75,144,0,903,311,3587,2602,2602,2503,99,0,985,41,005,022207,1,410050222071
"Block Group 3, Census Tract 223.01, Clackamas County, Oregon",401,306,95,401,142,259,401,78,21,0,15,0,0,52,16,10,23,29,44,51,19,36,7,50924,-666666666,401,401,0,250,208,31,0,31,0,177,42,814,521,521,491,30,0,293,41,005,022301,3,410050223013
"Block Group 1, Census Tract 223.02, Clackamas County, Oregon",637,570,67,637,22,615,637,0,0,0,0,17,0,0,25,15,18,60,116,36,73,135,142,133320,143625,637,637,0,597,485,75,20,55,0,410,112,1583,1181,1181,1130,51,0,402,41,005,022302,1,410050223021
"Block Group 1, Census Tract 226.06, Clackamas County, Oregon",1872,1577,295,1872,90,1782,1872,21,42,0,32,30,47,18,47,48,72,239,407,199,304,231,135,96230,97026,1964,1872,92,1687,1388,147,16,131,8,1233,299,4138,2849,2827,2664,163,22,1289,41,005,022606,1,410050226061
"Block Group 2, Census Tract 226.05, Clackamas County, Oregon",1030,680,350,1030,120,910,1030,33,0,51,17,12,11,16,65,96,66,251,86,103,64,141,18,68243,79904,1067,1030,37,553,414,101,7,94,0,313,139,2069,1333,1333,1256,77,0,736,41,005,022605,2,410050226052
"Block Group 2, Census Tract 1, Benton County, Oregon",735,576,159,735,210,525,735,79,38,65,86,29,111,17,79,41,79,0,80,0,0,0,31,32799,40327,762,735,27,178,125,54,13,41,0,71,53,1275,833,833,772,61,0,442,41,003,000100,2,410030001002
"Block Group 1, Census Tract 6, Benton County, Oregon",921,714,207,921,306,615,921,166,17,238,103,43,38,0,34,42,43,96,85,0,0,16,0,21763,23068,971,921,50,217,101,9,0,9,0,92,116,1442,880,880,834,46,0,562,41,003,000600,1,410030006001
"Block Group 2, Census Tract 47, Lane County, Oregon",322,249,73,322,53,269,322,33,0,10,0,7,14,7,0,18,19,61,37,28,9,18,61,66987,120375,322,322,0,183,102,10,0,10,0,92,81,727,494,494,448,46,0,233,41,039,004700,2,410390047002
"Block Group 4, Census Tract 50, Lane County, Oregon",571,409,162,571,36,535,571,0,24,14,35,45,34,14,31,0,0,45,84,36,45,62,102,79671,-666666666,571,571,0,502,339,49,0,49,13,277,163,1120,651,651,651,0,0,469,41,039,005000,4,410390050004
"Block Group 2, Census Tract 50, Lane County, Oregon",701,535,166,701,126,575,701,34,23,29,17,70,36,46,20,38,20,51,217,49,30,21,0,70391,63889,701,701,0,317,204,60,0,60,0,144,113,1462,1100,1100,1049,51,0,362,41,039,005000,2,410390050002
"Block Group 3, Census Tract 44.03, Lane County, Oregon",346,235,111,346,154,192,346,93,0,26,57,7,0,0,53,29,0,15,0,0,66,0,0,-666666666,-666666666,346,346,0,68,39,0,0,0,0,39,29,584,234,234,211,23,0,350,41,039,004403,3,410390044033
"Block Group 2, Census Tract 48, Lane County, Oregon",472,418,54,472,71,401,472,25,36,12,11,23,17,26,0,15,14,132,107,35,0,0,19,70469,71484,509,472,37,289,232,28,0,28,0,204,57,1013,712,712,628,84,0,301,41,039,004800,2,410390048002
"Block Group 2, Census Tract 9.03, Lane County, Oregon",648,526,122,648,75,573,648,38,15,0,31,14,17,62,0,65,103,155,62,59,27,0,0,54706,63765,648,648,0,548,350,27,9,18,0,323,198,1181,788,788,781,7,0,393,41,039,000903,2,410390009032
"Block Group 3, Census Tract 13.02, Lane County, Oregon",622,527,95,622,147,475,622,38,48,22,0,28,49,54,19,18,100,50,58,25,47,56,10,55798,58646,676,622,54,406,324,36,17,19,0,288,82,1417,931,931,877,54,0,486,41,039,001302,3,410390013023
"Block Group 1, Census Tract 13.02, Lane County, Oregon",581,336,245,581,94,487,581,74,41,43,9,27,16,37,0,53,39,93,54,31,38,0,26,49552,61250,581,581,0,449,238,0,0,0,0,238,211,1093,537,537,517,20,0,556,41,039,001302,1,410390013021
"Block Group 5, Census Tract 16, Lane County, Oregon",458,405,53,458,158,300,458,31,0,19,0,18,13,15,41,23,67,99,42,24,21,0,45,60200,62500,547,458,89,361,236,24,8,16,0,212,125,1227,749,749,749,0,0,478,41,039,001600,5,410390016005
"Block Group 2, Census Tract 21.01, Lane County, Oregon",639,380,259,639,244,395,639,99,40,27,61,15,106,31,43,34,38,44,64,11,26,0,0,32453,34167,639,639,0,277,191,36,0,36,0,155,86,1215,735,735,627,108,0,480,41,039,002101,2,410390021012
