NAME,total population,total race,white,black,american indian or alaska native,asian,native hawaiian or pacific islander,other,two or more races,two races including other race,two races excluding other race or three or more races,total tenure,owner occupied,renter occupied,total educ attain,none,nursery,kindergarten,1st grade,2nd grade,3rd grade,4th grade,5th grade,6th grade,7th grade,8th grade,9th grade,10th grade,11th grade,12th grade no diploma,Regular high school diploma,GED or alternative credential,Some college <1 year,Some college 1+ years no degree,Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree,state,county,tract,block group,GEOID
"Block Group 2, Census Tract 22.03, Multnomah County, Oregon",1182,1182,975,166,0,0,0,0,41,0,41,492,254,238,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,50,22,32,64,51,360,224,61,25,41,051,002203,2,410510022032
"Block Group 4, Census Tract 22.03, Multnomah County, Oregon",842,842,644,115,0,57,0,0,26,0,26,458,143,315,763,14,0,0,0,0,0,0,0,0,0,29,9,0,15,14,49,38,19,117,26,279,98,23,33,41,051,002203,4,410510022034
"Block Group 3, Census Tract 65.01, Multnomah County, Oregon",1714,1714,1649,36,0,0,0,0,29,14,15,640,586,54,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,43,134,47,500,294,91,101,41,051,006501,3,410510065013
"Block Group 3, Census Tract 307.02, Yamhill County, Oregon",2893,2893,2521,50,0,0,0,200,122,0,122,1140,830,310,2026,0,0,0,0,0,0,0,0,0,0,53,81,15,65,165,253,123,284,380,230,243,115,19,0,41,071,030702,3,410710307023
"Block Group 3, Census Tract 308.01, Yamhill County, Oregon",2033,2033,1949,0,0,0,0,84,0,0,0,738,331,407,1202,19,0,0,0,0,0,0,40,16,0,0,22,34,39,18,144,152,114,215,219,108,53,0,9,41,071,030801,3,410710308013
"Block Group 4, Census Tract 35, Lane County, Oregon",1502,1502,1432,8,0,0,0,10,52,0,52,499,462,37,997,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,282,104,128,118,178,91,72,9,0,41,039,003500,4,410390035004
"Block Group 1, Census Tract 24.04, Lane County, Oregon",2015,2015,1760,0,5,7,17,166,60,0,60,802,579,223,1369,12,0,0,0,0,27,0,0,0,0,0,0,11,0,18,276,53,103,309,108,315,101,0,36,41,039,002404,1,410390024041
"Block Group 1, Census Tract 28, Lane County, Oregon",2216,2216,1735,29,23,14,57,225,133,0,133,894,297,597,1496,6,0,0,0,0,47,0,19,0,0,0,0,55,0,24,435,42,165,254,254,131,56,0,8,41,039,002800,1,410390028001
"Block Group 2, Census Tract 16, Lane County, Oregon",1212,1212,1108,0,15,22,7,46,14,0,14,478,372,106,883,0,0,0,0,0,0,0,0,11,0,3,17,33,11,19,214,12,122,197,86,103,42,0,13,41,039,001600,2,410390016002
"Block Group 3, Census Tract 16, Lane County, Oregon",1058,1058,1008,25,4,7,0,2,12,0,12,411,353,58,827,10,0,0,0,0,0,0,0,0,0,0,3,20,20,10,198,10,67,180,121,126,32,18,12,41,039,001600,3,410390016003
"Block Group 1, Census Tract 16, Lane County, Oregon",531,531,531,0,0,0,0,0,0,0,0,228,200,28,415,0,0,0,0,0,0,0,0,0,0,0,0,53,0,7,107,24,30,107,13,46,28,0,0,41,039,001600,1,410390016001
"Block Group 4, Census Tract 16, Lane County, Oregon",934,934,912,7,0,8,0,0,7,0,7,381,346,35,773,0,0,0,0,0,0,0,0,0,0,38,40,35,16,0,126,21,35,80,107,144,123,0,8,41,039,001600,4,410390016004
"Block Group 1, Census Tract 21.01, Lane County, Oregon",1154,1154,1021,1,0,0,24,105,3,0,3,483,366,117,901,0,0,0,0,0,0,0,0,0,32,0,26,0,20,0,143,79,100,166,98,199,27,11,0,41,039,002101,1,410390021011
"Block Group 3, Census Tract 99.03, Multnomah County, Oregon",2230,2230,1722,2,0,321,2,0,183,0,183,763,631,132,1634,52,30,0,0,0,0,0,0,0,33,2,0,36,0,0,240,23,0,407,77,528,155,35,16,41,051,009903,3,410510099033
"Block Group 2, Census Tract 302, Washington County, Oregon",1294,1294,1268,0,0,8,0,0,18,0,18,529,498,31,1050,0,0,0,0,0,0,0,0,0,13,0,0,0,5,0,110,12,17,139,50,400,173,99,32,41,067,030200,2,410670302002
"Block Group 3, Census Tract 302, Washington County, Oregon",2233,2233,1905,16,24,167,0,72,49,0,49,922,486,436,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,32,161,116,95,464,301,113,83,41,067,030200,3,410670302003
"Block Group 4, Census Tract 308.01, Washington County, Oregon",1719,1719,1481,0,0,30,11,44,153,35,118,724,88,636,1057,0,0,0,0,0,0,0,0,25,0,27,73,0,0,0,125,69,33,319,127,206,53,0,0,41,067,030801,4,410670308014
"Block Group 3, Census Tract 308.01, Washington County, Oregon",1929,1929,1457,53,0,148,0,162,109,0,109,758,310,448,1362,20,0,0,0,0,0,0,2,39,0,0,0,0,22,16,142,106,67,330,293,184,128,0,13,41,067,030801,3,410670308013
"Block Group 2, Census Tract 316.11, Washington County, Oregon",3517,3517,1147,105,0,2129,0,31,105,0,105,1254,498,756,2560,17,0,0,0,0,0,0,0,0,0,0,19,0,0,0,83,64,128,286,106,996,745,12,104,41,067,031611,2,410670316112
"Block Group 3, Census Tract 316.11, Washington County, Oregon",1582,1582,1058,0,0,318,0,173,33,0,33,572,302,270,1074,0,0,0,0,0,0,0,0,0,0,0,11,40,0,0,173,12,58,88,93,312,153,87,47,41,067,031611,3,410670316113
"Block Group 6, Census Tract 17.01, Multnomah County, Oregon",1274,1274,1130,0,0,0,0,0,144,0,144,371,246,125,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,21,35,214,63,281,78,54,16,41,051,001701,6,410510017016
"Block Group 1, Census Tract 9707, Columbia County, Oregon",916,916,811,0,10,25,20,0,50,0,50,383,249,134,659,0,0,0,0,0,0,0,8,0,0,0,0,9,0,61,150,37,37,108,89,93,16,33,18,41,009,970700,1,410099707001
"Block Group 4, Census Tract 9707, Columbia County, Oregon",1470,1470,1228,18,49,6,47,0,122,0,122,607,358,249,964,6,0,0,0,0,0,0,0,0,0,36,0,40,40,52,266,98,184,81,75,54,32,0,0,41,009,970700,4,410099707004
"Block Group 3, Census Tract 9707, Columbia County, Oregon",1001,1001,915,0,26,0,0,0,60,0,60,399,236,163,701,0,0,0,0,0,0,0,0,0,0,0,0,31,29,17,116,74,56,217,77,84,0,0,0,41,009,970700,3,410099707003
"Block Group 1, Census Tract 9710, Columbia County, Oregon",1725,1725,1653,24,13,8,0,18,9,0,9,623,262,361,1046,0,0,0,0,0,11,0,50,0,0,0,0,0,11,31,332,37,101,183,107,131,41,11,0,41,009,971000,1,410099710001
"Block Group 2, Census Tract 9710, Columbia County, Oregon",1773,1773,1702,2,35,34,0,0,0,0,0,725,653,72,1292,0,0,0,0,0,0,0,0,0,2,0,12,20,13,10,285,36,187,155,113,373,86,0,0,41,009,971000,2,410099710002
"Block Group 3, Census Tract 9710, Columbia County, Oregon",1516,1516,1425,0,9,39,0,27,16,9,7,559,490,69,1110,0,0,0,0,0,0,9,0,0,0,0,0,8,0,24,121,61,124,166,184,296,96,11,10,41,009,971000,3,410099710003
"Block Group 3, Census Tract 9705, Columbia County, Oregon",1090,1090,967,0,9,0,0,0,114,0,114,380,380,0,739,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,294,34,77,86,69,118,15,0,27,41,009,970500,3,410099705003
"Block Group 4, Census Tract 9705, Columbia County, Oregon",665,665,631,0,0,15,0,0,19,0,19,326,236,90,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,164,62,30,96,0,71,18,0,0,41,009,970500,4,410099705004
"Block Group 1, Census Tract 9705, Columbia County, Oregon",3462,3462,3189,25,38,79,0,35,96,0,96,1337,1092,245,2546,47,0,0,0,0,0,0,16,14,3,29,20,25,57,65,806,145,267,494,226,166,148,4,14,41,009,970500,1,410099705001
"Block Group 2, Census Tract 9705, Columbia County, Oregon",1433,1433,1330,0,0,22,12,0,69,0,69,535,470,65,1090,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,77,130,130,142,140,95,0,12,41,009,970500,2,410099705002
"Block Group 2, Census Tract 9711, Columbia County, Oregon",1262,1262,1211,36,0,0,0,7,8,0,8,470,405,65,944,0,0,0,0,0,0,0,0,0,0,0,1,64,44,33,237,24,99,150,122,45,83,42,0,41,009,971100,2,410099711002
"Block Group 3, Census Tract 9711, Columbia County, Oregon",1191,1191,1174,0,0,0,0,0,17,0,17,504,450,54,878,0,0,0,0,0,0,0,0,0,0,23,0,11,37,9,198,23,145,151,111,150,20,0,0,41,009,971100,3,410099711003
"Block Group 1, Census Tract 9711, Columbia County, Oregon",931,931,926,0,5,0,0,0,0,0,0,359,325,34,683,6,0,0,0,0,0,0,0,0,0,0,0,4,14,30,321,19,16,137,33,79,16,8,0,41,009,971100,1,410099711001
"Block Group 1, Census Tract 9706, Columbia County, Oregon",1940,1940,1940,0,0,0,0,0,0,0,0,723,683,40,1362,43,0,0,0,0,0,9,0,0,0,0,0,0,16,20,277,153,114,196,173,244,95,22,0,41,009,970600,1,410099706001
"Block Group 3, Census Tract 9706, Columbia County, Oregon",1060,1060,969,0,0,0,0,19,72,17,55,397,397,0,871,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,272,107,61,159,54,182,24,0,0,41,009,970600,3,410099706003
"Block Group 2, Census Tract 9709, Columbia County, Oregon",1006,1006,967,0,0,39,0,0,0,0,0,409,228,181,724,0,0,0,0,0,0,0,0,0,0,0,0,26,0,23,227,62,23,95,91,90,58,0,29,41,009,970900,2,410099709002
"Block Group 1, Census Tract 9709, Columbia County, Oregon",1050,1050,875,0,0,31,0,0,144,0,144,425,364,61,706,0,0,0,0,0,0,0,0,0,0,12,0,12,0,26,63,66,113,84,73,156,64,19,18,41,009,970900,1,410099709001
"Block Group 1, Census Tract 9504, Crook County, Oregon",3629,3629,3440,0,43,33,8,16,89,14,75,1585,1369,216,3015,7,0,0,0,0,0,0,0,29,0,43,7,77,102,100,864,188,468,359,380,259,85,47,0,41,013,950400,1,410139504001
"Block Group 2, Census Tract 9504, Crook County, Oregon",613,613,613,0,0,0,0,0,0,0,0,231,182,49,471,0,0,0,0,0,0,0,0,0,0,0,29,0,8,0,164,49,31,94,24,56,0,9,7,41,013,950400,2,410139504002
"Block Group 2, Census Tract 53, Lane County, Oregon",1764,1764,1641,0,0,31,0,35,57,7,50,718,606,112,1430,0,0,0,0,0,0,0,2,0,0,0,10,37,0,0,161,31,55,136,126,403,330,64,75,41,039,005300,2,410390053002
"Block Group 1, Census Tract 53, Lane County, Oregon",727,727,595,0,0,14,0,0,118,0,118,316,217,99,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,19,0,94,16,207,88,12,71,41,039,005300,1,410390053001
"Block Group 3, Census Tract 11.01, Lane County, Oregon",2554,2554,2432,0,0,0,0,35,87,0,87,1003,884,119,1875,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,52,200,546,210,290,73,14,0,41,039,001101,3,410390011013
"Block Group 1, Census Tract 11.01, Lane County, Oregon",1699,1699,1530,0,27,88,0,0,54,0,54,668,616,52,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,196,4,94,138,123,372,224,35,76,41,039,001101,1,410390011011
"Block Group 3, Census Tract 11.02, Lane County, Oregon",1333,1333,1256,0,0,13,0,33,31,0,31,500,400,100,954,4,0,0,0,0,0,0,0,0,0,0,0,11,0,18,258,20,105,215,87,148,70,13,5,41,039,001102,3,410390011023
"Block Group 1, Census Tract 11.02, Lane County, Oregon",975,975,965,0,0,0,0,0,10,0,10,326,315,11,676,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,107,31,171,151,38,111,35,5,11,41,039,001102,1,410390011021
"Block Group 2, Census Tract 14, Lane County, Oregon",963,963,901,0,0,16,0,0,46,6,40,340,238,102,678,0,0,0,0,0,0,0,0,0,0,22,6,59,57,14,151,23,48,132,12,121,33,0,0,41,039,001400,2,410390014002
"Block Group 2, Census Tract 3608, Josephine County, Oregon",885,885,849,0,0,0,0,0,36,0,36,460,425,35,793,0,0,0,0,0,0,0,0,0,0,0,17,20,18,14,252,19,74,184,79,96,0,20,0,41,033,360800,2,410333608002
"Block Group 3, Census Tract 3608, Josephine County, Oregon",2926,2926,2762,42,39,0,0,57,26,0,26,1114,844,270,2165,61,0,0,0,0,0,0,0,1,0,2,0,18,50,35,685,136,166,282,191,356,160,22,0,41,033,360800,3,410333608003
"Block Group 2, Census Tract 3605, Josephine County, Oregon",857,857,857,0,0,0,0,0,0,0,0,374,208,166,655,0,0,0,0,0,0,14,0,0,0,0,0,0,13,15,244,50,62,148,17,77,15,0,0,41,033,360500,2,410333605002
"Block Group 4, Census Tract 3605, Josephine County, Oregon",1847,1847,1697,96,6,0,0,0,48,0,48,716,305,411,1199,0,0,0,0,0,0,0,0,0,0,13,0,7,26,34,338,84,105,209,263,82,38,0,0,41,033,360500,4,410333605004
"Block Group 1, Census Tract 3615, Josephine County, Oregon",2398,2398,2224,0,80,40,0,25,29,0,29,1072,863,209,2015,8,0,0,0,0,0,0,0,0,0,36,7,48,42,86,344,68,288,480,207,286,90,16,9,41,033,361500,1,410333615001
"Block Group 1, Census Tract 9702, Klamath County, Oregon",1035,1035,951,0,0,84,0,0,0,0,0,504,415,89,756,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,264,22,30,240,83,56,45,0,0,41,035,970200,1,410359702001
"Block Group 2, Census Tract 9702, Klamath County, Oregon",1006,1006,935,0,56,0,0,0,15,15,0,466,454,12,677,0,0,0,0,0,0,0,0,0,0,48,26,29,0,18,159,69,49,44,119,23,21,57,15,41,035,970200,2,410359702002
"Block Group 4, Census Tract 9702, Klamath County, Oregon",1056,1056,601,0,376,3,0,10,66,0,66,456,366,90,755,11,0,0,0,8,0,0,0,19,3,17,2,24,12,43,137,20,81,105,58,109,106,0,0,41,035,970200,4,410359702004
"Block Group 1, Census Tract 105.02, Marion County, Oregon",2854,2854,2401,0,11,28,0,280,134,0,134,1187,771,416,1913,4,0,0,0,0,0,0,0,0,0,0,0,25,0,17,457,75,216,378,249,323,147,22,0,41,047,010502,1,410470105021
"Block Group 3, Census Tract 105.02, Marion County, Oregon",527,527,501,0,0,0,0,0,26,0,26,216,124,92,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,32,70,27,36,76,36,0,11,41,047,010502,3,410470105023
"Block Group 3, Census Tract 17.02, Marion County, Oregon",2457,2457,1642,33,9,10,170,400,193,18,175,661,241,420,1703,71,0,0,0,66,50,0,9,197,9,1,33,59,33,67,352,80,95,137,219,198,27,0,0,41,047,001702,3,410470017023
"Block Group 1, Census Tract 17.02, Marion County, Oregon",1880,1880,1446,3,114,13,0,39,265,0,265,474,356,118,938,83,0,0,0,0,0,0,22,8,0,37,8,17,0,26,232,64,66,196,80,85,14,0,0,41,047,001702,1,410470017021
"Block Group 3, Census Tract 6, Marion County, Oregon",1592,1592,1382,0,0,38,0,42,130,0,130,712,353,359,1077,49,0,0,0,0,0,0,0,0,0,0,0,23,15,0,336,78,58,201,81,148,88,0,0,41,047,000600,3,410470006003
"Block Group 1, Census Tract 6, Marion County, Oregon",1254,1254,1108,0,56,0,0,51,39,16,23,624,417,207,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,204,76,62,191,105,257,0,87,30,41,047,000600,1,410470006001
"Block Group 4, Census Tract 16.04, Marion County, Oregon",1891,1891,1215,79,46,166,0,369,16,0,16,797,643,154,1383,11,0,0,0,0,0,0,0,66,0,0,32,62,38,21,219,83,163,375,110,203,0,0,0,41,047,001604,4,410470016044
"Block Group 1, Census Tract 17.01, Marion County, Oregon",1793,1793,1606,0,17,59,0,67,44,0,44,696,25,671,995,33,0,0,0,0,64,0,0,0,0,0,136,0,66,0,116,70,44,166,212,49,39,0,0,41,047,001701,1,410470017011
"Block Group 3, Census Tract 17.01, Marion County, Oregon",2158,2158,1928,0,0,36,0,52,142,29,113,795,337,458,1602,50,0,0,0,0,0,0,0,0,0,15,8,26,46,95,545,79,228,197,94,161,58,0,0,41,047,001701,3,410470017013
"Block Group 2, Census Tract 17.03, Marion County, Oregon",1493,1493,1030,0,0,172,0,59,232,0,232,533,469,64,996,8,0,0,0,0,0,0,0,10,0,0,19,35,16,9,408,50,46,224,62,72,18,11,8,41,047,001703,2,410470017032
"Block Group 3, Census Tract 17.03, Marion County, Oregon",2090,2090,1563,1,1,80,0,419,26,24,2,538,418,120,1187,30,0,0,0,17,11,0,21,49,9,48,8,66,21,10,359,134,83,127,51,81,44,8,10,41,047,001703,3,410470017033
"Block Group 1, Census Tract 24, Marion County, Oregon",1476,1476,1435,0,0,19,0,0,22,0,22,569,510,59,1057,0,0,0,0,0,0,0,0,30,0,0,0,9,0,5,76,18,94,128,64,366,205,39,23,41,047,002400,1,410470024001
"Block Group 4, Census Tract 103.04, Marion County, Oregon",1225,1225,986,0,0,0,0,142,97,16,81,277,157,120,611,0,0,0,0,0,0,0,20,219,0,52,0,35,0,0,147,15,7,67,17,32,0,0,0,41,047,010304,4,410470103044
"Block Group 2, Census Tract 103.04, Marion County, Oregon",3301,3301,1570,0,7,0,0,1452,272,63,209,782,627,155,1861,69,0,0,0,0,0,26,110,88,44,124,37,39,24,37,365,277,72,235,83,167,64,0,0,41,047,010304,2,410470103042
"Block Group 3, Census Tract 103.04, Marion County, Oregon",934,934,746,0,0,0,0,188,0,0,0,259,124,135,598,11,0,0,0,0,0,15,43,65,0,0,0,14,0,39,223,31,18,64,19,36,8,12,0,41,047,010304,3,410470103043
"Block Group 1, Census Tract 328, Washington County, Oregon",1246,1246,1245,0,0,0,0,0,1,0,1,432,335,97,820,0,0,0,0,0,0,0,0,17,0,10,0,21,0,27,264,25,89,146,54,137,15,15,0,41,067,032800,1,410670328001
"Block Group 2, Census Tract 308.03, Washington County, Oregon",990,990,990,0,0,0,0,0,0,0,0,576,408,168,889,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,231,13,72,185,24,184,152,0,12,41,067,030803,2,410670308032
"Block Group 3, Census Tract 308.03, Washington County, Oregon",1588,1588,1323,153,0,54,0,5,53,0,53,663,625,38,1130,25,0,0,0,0,0,0,0,0,5,0,0,0,0,26,158,34,59,164,85,417,120,26,11,41,067,030803,3,410670308033
"Block Group 1, Census Tract 308.03, Washington County, Oregon",1923,1923,1530,0,0,32,81,98,182,0,182,857,194,663,1364,165,0,0,0,0,0,0,0,0,0,0,29,0,80,15,242,0,72,360,69,171,106,55,0,41,067,030803,1,410670308031
"Block Group 2, Census Tract 303, Washington County, Oregon",927,927,889,0,0,11,27,0,0,0,0,428,326,102,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,13,32,159,36,367,112,28,15,41,067,030300,2,410670303002
"Block Group 4, Census Tract 303, Washington County, Oregon",1422,1422,1276,18,0,25,0,0,103,20,83,572,395,177,1025,12,0,0,0,0,1,0,2,18,0,0,0,0,0,7,121,17,41,117,15,330,233,65,46,41,067,030300,4,410670303004
"Block Group 1, Census Tract 303, Washington County, Oregon",1444,1444,1261,0,22,102,0,0,59,0,59,560,390,170,1023,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,63,17,20,98,26,416,190,115,60,41,067,030300,1,410670303001
"Block Group 3, Census Tract 303, Washington County, Oregon",796,796,745,14,0,15,0,8,14,14,0,303,239,64,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,10,107,25,233,128,33,0,41,067,030300,3,410670303003
"Block Group 5, Census Tract 310.03, Washington County, Oregon",1787,1787,1477,74,0,105,0,65,66,0,66,706,476,230,1395,92,0,0,0,0,0,0,0,0,0,11,0,3,82,53,169,18,78,200,145,399,98,32,15,41,067,031003,5,410670310035
"Block Group 4, Census Tract 310.03, Washington County, Oregon",2829,2829,2346,18,13,301,0,0,151,0,151,1094,829,265,2131,0,0,0,0,0,0,0,6,0,0,19,0,18,16,0,124,34,154,263,159,963,212,77,86,41,067,031003,4,410670310034
"Block Group 1, Census Tract 310.03, Washington County, Oregon",1473,1473,1021,45,0,33,39,335,0,0,0,591,222,369,1086,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,298,14,102,177,100,230,41,73,0,41,067,031003,1,410670310031
"Block Group 2, Census Tract 9701, Morrow County, Oregon",1953,1953,1799,0,29,0,0,47,78,0,78,569,474,95,1154,20,0,0,0,3,0,0,0,41,20,53,97,19,94,2,275,99,73,281,28,23,0,26,0,41,049,970100,2,410499701002
"Block Group 3, Census Tract 9701, Morrow County, Oregon",811,811,786,0,0,15,0,0,10,0,10,337,175,162,461,0,0,0,0,0,0,0,0,4,0,0,0,49,15,0,117,56,47,102,15,17,32,0,7,41,049,970100,3,410499701003
"Block Group 5, Census Tract 9701, Morrow County, Oregon",1545,1545,1454,0,4,0,0,58,29,0,29,570,491,79,929,4,0,0,0,10,0,0,13,64,0,21,77,54,64,15,311,22,55,87,67,45,0,20,0,41,049,970100,5,410499701005
"Block Group 1, Census Tract 9512, Clatsop County, Oregon",685,685,660,14,7,4,0,0,0,0,0,306,270,36,564,9,0,0,0,0,0,0,0,0,0,35,10,0,9,0,188,7,51,101,62,57,21,10,4,41,007,951200,1,410079512001
"Block Group 2, Census Tract 105.01, Marion County, Oregon",1046,1046,934,0,0,0,0,2,110,0,110,299,249,50,596,0,0,0,0,0,0,0,0,2,2,37,0,0,0,0,177,0,35,198,31,50,48,0,16,41,047,010501,2,410470105012
"Block Group 1, Census Tract 4, Marion County, Oregon",2648,2648,1868,0,21,28,0,229,502,256,246,807,267,540,1550,33,22,0,16,0,37,0,7,101,0,0,40,43,15,22,343,35,78,273,159,239,47,40,0,41,047,000400,1,410470004001
"Block Group 2, Census Tract 4, Marion County, Oregon",1907,1907,1673,0,14,0,0,116,104,33,71,590,125,465,1142,79,0,0,0,0,0,0,0,2,0,104,44,41,42,86,230,95,55,197,82,51,34,0,0,41,047,000400,2,410470004002
"Block Group 2, Census Tract 10, Marion County, Oregon",1757,1757,1237,52,5,26,191,130,116,0,116,624,105,519,1078,0,0,0,0,0,0,0,0,0,0,47,0,0,19,63,308,38,240,143,118,88,14,0,0,41,047,001000,2,410470010002
"Block Group 3, Census Tract 10, Marion County, Oregon",1775,1775,1315,34,11,15,0,195,205,0,205,641,382,259,1047,9,0,0,0,0,0,0,0,67,28,0,7,69,21,25,321,80,53,141,69,136,21,0,0,41,047,001000,3,410470010003
"Block Group 1, Census Tract 17, Lane County, Oregon",1660,1660,1273,0,0,0,0,124,263,50,213,713,479,234,1062,0,0,0,0,0,0,0,0,0,0,6,17,29,32,44,168,57,99,242,284,40,31,13,0,41,039,001700,1,410390017001
"Block Group 3, Census Tract 17, Lane County, Oregon",1218,1218,1184,3,16,15,0,0,0,0,0,444,402,42,895,0,0,0,0,0,2,0,0,0,0,15,14,28,19,15,216,44,98,103,112,164,40,25,0,41,039,001700,3,410390017003
"Block Group 4, Census Tract 17, Lane County, Oregon",2345,2345,2299,0,0,15,0,2,29,0,29,648,588,60,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,237,81,174,257,195,410,58,0,14,41,039,001700,4,410390017004
"Block Group 1, Census Tract 24.01, Lane County, Oregon",941,941,856,2,15,55,0,8,5,0,5,326,293,33,641,21,0,0,0,0,0,0,0,0,0,0,15,0,2,17,69,31,86,126,69,123,64,9,9,41,039,002401,1,410390024011
"Block Group 1, Census Tract 29.02, Lane County, Oregon",2514,2514,1860,20,16,197,0,36,385,0,385,1123,391,732,1734,50,0,0,0,0,0,0,0,0,0,0,8,0,29,0,197,54,139,388,213,424,194,12,26,41,039,002902,1,410390029021
"Block Group 2, Census Tract 30, Lane County, Oregon",2245,2245,1962,76,0,117,0,17,73,21,52,1110,549,561,1672,0,0,0,0,0,8,0,0,14,0,0,41,0,54,0,226,62,38,291,130,391,276,88,53,41,039,003000,2,410390030002
"Block Group 3, Census Tract 310.03, Washington County, Oregon",592,592,524,30,0,38,0,0,0,0,0,264,205,59,464,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,63,25,51,131,29,139,15,0,0,41,067,031003,3,410670310033
"Block Group 2, Census Tract 310.06, Washington County, Oregon",765,765,676,0,0,45,0,19,25,0,25,355,248,107,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,121,38,11,184,79,108,64,16,14,41,067,031006,2,410670310062
"Block Group 1, Census Tract 310.06, Washington County, Oregon",2009,2009,1479,0,24,264,0,0,242,149,93,1002,379,623,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,32,58,364,64,508,60,0,16,41,067,031006,1,410670310061
"Block Group 4, Census Tract 310.06, Washington County, Oregon",2357,2357,2110,32,0,118,0,0,97,0,97,1048,222,826,1443,0,0,0,0,0,0,0,0,95,0,0,58,0,0,34,364,35,115,197,113,360,72,0,0,41,067,031006,4,410670310064
"Block Group 2, Census Tract 317.06, Washington County, Oregon",1260,1260,647,0,0,214,0,308,91,26,65,402,191,211,714,16,0,6,0,43,0,0,0,0,0,0,104,0,13,0,73,25,36,90,140,133,31,4,0,41,067,031706,2,410670317062
"Block Group 3, Census Tract 317.06, Washington County, Oregon",1389,1389,1075,197,16,88,0,0,13,0,13,471,333,138,956,18,0,0,0,0,0,0,0,34,0,29,0,0,0,0,259,54,27,63,185,222,35,21,9,41,067,031706,3,410670317063
"Block Group 1, Census Tract 316.10, Washington County, Oregon",943,943,713,102,0,107,0,21,0,0,0,327,302,25,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,19,43,52,77,312,84,0,26,41,067,031610,1,410670316101
"Block Group 4, Census Tract 316.10, Washington County, Oregon",3253,3253,1942,120,18,496,119,298,260,0,260,1140,826,314,2398,66,0,0,0,0,0,0,0,36,0,72,0,28,16,53,427,66,198,207,325,630,187,30,57,41,067,031610,4,410670316104
"Block Group 3, Census Tract 316.10, Washington County, Oregon",798,798,603,0,8,73,0,65,49,0,49,237,108,129,463,0,0,0,0,0,0,0,0,0,0,15,0,8,0,54,74,44,0,0,76,157,35,0,0,41,067,031610,3,410670316103
"Block Group 3, Census Tract 320.01, Washington County, Oregon",966,966,855,15,3,20,15,9,49,5,44,377,343,34,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3,45,95,51,306,119,45,11,41,067,032001,3,410670320013
"Block Group 3, Census Tract 9512, Clatsop County, Oregon",1353,1353,1208,3,20,8,10,28,76,3,73,458,368,90,905,2,0,0,0,0,0,16,0,0,0,3,0,12,60,39,209,78,90,167,84,92,33,6,14,41,007,951200,3,410079512003
"Block Group 1, Census Tract 9513, Clatsop County, Oregon",1551,1551,1492,27,6,3,0,0,23,5,18,595,512,83,1257,3,0,0,0,0,0,0,0,0,0,6,15,0,33,59,391,63,128,238,118,147,50,6,0,41,007,951300,1,410079513001
"Block Group 1, Census Tract 9505, Clatsop County, Oregon",1279,1279,1188,0,0,7,0,21,63,0,63,506,329,177,1042,0,0,0,0,0,0,0,12,0,0,0,0,34,30,11,183,83,137,284,124,96,38,10,0,41,007,950500,1,410079505001
"Block Group 2, Census Tract 9502, Clatsop County, Oregon",548,548,510,2,0,6,0,0,30,0,30,372,89,283,497,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,41,7,27,144,37,141,83,0,0,41,007,950200,2,410079502002
"Block Group 1, Census Tract 9502, Clatsop County, Oregon",1251,1251,1099,0,23,7,6,0,116,0,116,562,401,161,908,0,0,0,0,0,0,0,0,0,0,0,0,25,6,32,182,58,63,153,64,182,107,21,15,41,007,950200,1,410079502001
"Block Group 3, Census Tract 9502, Clatsop County, Oregon",1174,1174,1071,12,0,0,0,31,60,0,60,553,324,229,919,0,0,0,0,0,0,0,0,0,11,0,0,0,25,10,124,24,113,230,69,161,131,12,9,41,007,950200,3,410079502003
