,NAME,tot_pop,race_tot,race_white,race_black,race_indig,race_asian,race_isl,race_oth,race_2+,race_2+inc,race_2_3+,tenu_tot,tenu_own,tenu_rent,edu_tot,edu_none,edu_nurs,edu_kind,edu_1st,edu_2nd,edu_3rd,edu_4th,edu_5th,edu_6th,edu_7th,edu_8th,edu_9th,edu_10th,edu_11th,edu_12_nodip,edu_hsdip,edu_ged,edu_coll<1,edu_coll>1,edu_assoc,edu_bach,edu_mast,edu_prof,edu_doct,comp_tot,comp_has,comp_dial,comp_bro,comp_noint,comp_no,state,county,tract,block group,GEOID,tenu_p-rent,race_nonw,race_prop
618,"Block Group 4, Census Tract 310.03, Washington County, Oregon",2829,2829,2346,18,13,301,0,0,151,0,151,1094,829,265,2131,0,0,0,0,0,0,0,6,0,0,19,0,18,16,0,124,34,154,263,159,963,212,77,86,1094,1076,0,1061,15,18,41,67,31003,4,410670310034,0.24223034734917734,483,0.17073170731707318
619,"Block Group 1, Census Tract 310.03, Washington County, Oregon",1473,1473,1021,45,0,33,39,335,0,0,0,591,222,369,1086,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,298,14,102,177,100,230,41,73,0,591,591,0,591,0,0,41,67,31003,1,410670310031,0.6243654822335025,452,0.30685675492192804
620,"Block Group 2, Census Tract 9701, Morrow County, Oregon",1953,1953,1799,0,29,0,0,47,78,0,78,569,474,95,1154,20,0,0,0,3,0,0,0,41,20,53,97,19,94,2,275,99,73,281,28,23,0,26,0,569,527,0,476,51,42,41,49,970100,2,410499701002,0.16695957820738136,154,0.07885304659498207
621,"Block Group 3, Census Tract 9701, Morrow County, Oregon",811,811,786,0,0,15,0,0,10,0,10,337,175,162,461,0,0,0,0,0,0,0,0,4,0,0,0,49,15,0,117,56,47,102,15,17,32,0,7,337,333,0,259,74,4,41,49,970100,3,410499701003,0.4807121661721068,25,0.030826140567200986
622,"Block Group 5, Census Tract 9701, Morrow County, Oregon",1545,1545,1454,0,4,0,0,58,29,0,29,570,491,79,929,4,0,0,0,10,0,0,13,64,0,21,77,54,64,15,311,22,55,87,67,45,0,20,0,570,451,0,418,33,119,41,49,970100,5,410499701005,0.13859649122807016,91,0.05889967637540453
623,"Block Group 1, Census Tract 9512, Clatsop County, Oregon",685,685,660,14,7,4,0,0,0,0,0,306,270,36,564,9,0,0,0,0,0,0,0,0,0,35,10,0,9,0,188,7,51,101,62,57,21,10,4,306,271,0,271,0,35,41,7,951200,1,410079512001,0.11764705882352941,25,0.0364963503649635
624,"Block Group 2, Census Tract 105.01, Marion County, Oregon",1046,1046,934,0,0,0,0,2,110,0,110,299,249,50,596,0,0,0,0,0,0,0,0,2,2,37,0,0,0,0,177,0,35,198,31,50,48,0,16,299,281,0,146,135,18,41,47,10501,2,410470105012,0.16722408026755853,112,0.10707456978967496
625,"Block Group 1, Census Tract 4, Marion County, Oregon",2648,2648,1868,0,21,28,0,229,502,256,246,807,267,540,1550,33,22,0,16,0,37,0,7,101,0,0,40,43,15,22,343,35,78,273,159,239,47,40,0,807,734,0,661,73,73,41,47,400,1,410470004001,0.6691449814126395,780,0.2945619335347432
626,"Block Group 2, Census Tract 4, Marion County, Oregon",1907,1907,1673,0,14,0,0,116,104,33,71,590,125,465,1142,79,0,0,0,0,0,0,0,2,0,104,44,41,42,86,230,95,55,197,82,51,34,0,0,590,505,0,496,9,85,41,47,400,2,410470004002,0.788135593220339,234,0.12270582066072365
627,"Block Group 2, Census Tract 10, Marion County, Oregon",1757,1757,1237,52,5,26,191,130,116,0,116,624,105,519,1078,0,0,0,0,0,0,0,0,0,0,47,0,0,19,63,308,38,240,143,118,88,14,0,0,624,597,0,549,48,27,41,47,1000,2,410470010002,0.8317307692307693,520,0.29595902105862265
628,"Block Group 3, Census Tract 10, Marion County, Oregon",1775,1775,1315,34,11,15,0,195,205,0,205,641,382,259,1047,9,0,0,0,0,0,0,0,67,28,0,7,69,21,25,321,80,53,141,69,136,21,0,0,641,603,6,500,97,38,41,47,1000,3,410470010003,0.4040561622464899,460,0.2591549295774648
629,"Block Group 1, Census Tract 17, Lane County, Oregon",1660,1660,1273,0,0,0,0,124,263,50,213,713,479,234,1062,0,0,0,0,0,0,0,0,0,0,6,17,29,32,44,168,57,99,242,284,40,31,13,0,713,547,0,511,36,166,41,39,1700,1,410390017001,0.3281907433380084,387,0.23313253012048193
630,"Block Group 3, Census Tract 17, Lane County, Oregon",1218,1218,1184,3,16,15,0,0,0,0,0,444,402,42,895,0,0,0,0,0,2,0,0,0,0,15,14,28,19,15,216,44,98,103,112,164,40,25,0,444,400,28,342,30,44,41,39,1700,3,410390017003,0.0945945945945946,34,0.027914614121510674
631,"Block Group 4, Census Tract 17, Lane County, Oregon",2345,2345,2299,0,0,15,0,2,29,0,29,648,588,60,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,237,81,174,257,195,410,58,0,14,648,648,12,567,69,0,41,39,1700,4,410390017004,0.09259259259259259,46,0.019616204690831557
632,"Block Group 1, Census Tract 24.01, Lane County, Oregon",941,941,856,2,15,55,0,8,5,0,5,326,293,33,641,21,0,0,0,0,0,0,0,0,0,0,15,0,2,17,69,31,86,126,69,123,64,9,9,326,326,0,315,11,0,41,39,2401,1,410390024011,0.10122699386503067,85,0.09032943676939426
633,"Block Group 1, Census Tract 29.02, Lane County, Oregon",2514,2514,1860,20,16,197,0,36,385,0,385,1123,391,732,1734,50,0,0,0,0,0,0,0,0,0,0,8,0,29,0,197,54,139,388,213,424,194,12,26,1123,994,19,914,61,129,41,39,2902,1,410390029021,0.6518254674977738,654,0.26014319809069214
634,"Block Group 2, Census Tract 30, Lane County, Oregon",2245,2245,1962,76,0,117,0,17,73,21,52,1110,549,561,1672,0,0,0,0,0,8,0,0,14,0,0,41,0,54,0,226,62,38,291,130,391,276,88,53,1110,1058,0,984,74,52,41,39,3000,2,410390030002,0.5054054054054054,283,0.12605790645879733
635,"Block Group 3, Census Tract 310.03, Washington County, Oregon",592,592,524,30,0,38,0,0,0,0,0,264,205,59,464,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,63,25,51,131,29,139,15,0,0,264,264,0,249,15,0,41,67,31003,3,410670310033,0.22348484848484848,68,0.11486486486486487
636,"Block Group 2, Census Tract 310.06, Washington County, Oregon",765,765,676,0,0,45,0,19,25,0,25,355,248,107,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,121,38,11,184,79,108,64,16,14,355,340,0,340,0,15,41,67,31006,2,410670310062,0.30140845070422534,89,0.11633986928104575
637,"Block Group 1, Census Tract 310.06, Washington County, Oregon",2009,2009,1479,0,24,264,0,0,242,149,93,1002,379,623,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,32,58,364,64,508,60,0,16,1002,970,0,899,71,32,41,67,31006,1,410670310061,0.6217564870259481,530,0.26381284221005474
638,"Block Group 4, Census Tract 310.06, Washington County, Oregon",2357,2357,2110,32,0,118,0,0,97,0,97,1048,222,826,1443,0,0,0,0,0,0,0,0,95,0,0,58,0,0,34,364,35,115,197,113,360,72,0,0,1048,1048,15,987,46,0,41,67,31006,4,410670310064,0.7881679389312977,247,0.1047942299533305
639,"Block Group 2, Census Tract 317.06, Washington County, Oregon",1260,1260,647,0,0,214,0,308,91,26,65,402,191,211,714,16,0,6,0,43,0,0,0,0,0,0,104,0,13,0,73,25,36,90,140,133,31,4,0,402,383,0,342,41,19,41,67,31706,2,410670317062,0.5248756218905473,613,0.4865079365079365
640,"Block Group 3, Census Tract 317.06, Washington County, Oregon",1389,1389,1075,197,16,88,0,0,13,0,13,471,333,138,956,18,0,0,0,0,0,0,0,34,0,29,0,0,0,0,259,54,27,63,185,222,35,21,9,471,471,0,471,0,0,41,67,31706,3,410670317063,0.2929936305732484,314,0.22606191504679626
641,"Block Group 1, Census Tract 316.10, Washington County, Oregon",943,943,713,102,0,107,0,21,0,0,0,327,302,25,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,19,43,52,77,312,84,0,26,327,316,0,316,0,11,41,67,31610,1,410670316101,0.0764525993883792,230,0.24390243902439024
642,"Block Group 4, Census Tract 316.10, Washington County, Oregon",3253,3253,1942,120,18,496,119,298,260,0,260,1140,826,314,2398,66,0,0,0,0,0,0,0,36,0,72,0,28,16,53,427,66,198,207,325,630,187,30,57,1140,1110,0,1069,41,30,41,67,31610,4,410670316104,0.2754385964912281,1311,0.4030126037503843
643,"Block Group 3, Census Tract 316.10, Washington County, Oregon",798,798,603,0,8,73,0,65,49,0,49,237,108,129,463,0,0,0,0,0,0,0,0,0,0,15,0,8,0,54,74,44,0,0,76,157,35,0,0,237,215,0,200,15,22,41,67,31610,3,410670316103,0.5443037974683544,195,0.24436090225563908
644,"Block Group 3, Census Tract 320.01, Washington County, Oregon",966,966,855,15,3,20,15,9,49,5,44,377,343,34,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3,45,95,51,306,119,45,11,377,375,0,375,0,2,41,67,32001,3,410670320013,0.09018567639257294,111,0.11490683229813664
645,"Block Group 3, Census Tract 9512, Clatsop County, Oregon",1353,1353,1208,3,20,8,10,28,76,3,73,458,368,90,905,2,0,0,0,0,0,16,0,0,0,3,0,12,60,39,209,78,90,167,84,92,33,6,14,458,416,3,321,92,42,41,7,951200,3,410079512003,0.1965065502183406,145,0.10716925351071692
646,"Block Group 1, Census Tract 9513, Clatsop County, Oregon",1551,1551,1492,27,6,3,0,0,23,5,18,595,512,83,1257,3,0,0,0,0,0,0,0,0,0,6,15,0,33,59,391,63,128,238,118,147,50,6,0,595,532,6,501,25,63,41,7,951300,1,410079513001,0.13949579831932774,59,0.038039974210186976
647,"Block Group 1, Census Tract 9505, Clatsop County, Oregon",1279,1279,1188,0,0,7,0,21,63,0,63,506,329,177,1042,0,0,0,0,0,0,0,12,0,0,0,0,34,30,11,183,83,137,284,124,96,38,10,0,506,476,34,386,56,30,41,7,950500,1,410079505001,0.34980237154150196,91,0.07114933541829555
648,"Block Group 2, Census Tract 9502, Clatsop County, Oregon",548,548,510,2,0,6,0,0,30,0,30,372,89,283,497,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,41,7,27,144,37,141,83,0,0,372,330,0,285,45,42,41,7,950200,2,410079502002,0.760752688172043,38,0.06934306569343066
649,"Block Group 1, Census Tract 9502, Clatsop County, Oregon",1251,1251,1099,0,23,7,6,0,116,0,116,562,401,161,908,0,0,0,0,0,0,0,0,0,0,0,0,25,6,32,182,58,63,153,64,182,107,21,15,562,422,0,389,33,140,41,7,950200,1,410079502001,0.28647686832740216,152,0.12150279776179057
650,"Block Group 3, Census Tract 9502, Clatsop County, Oregon",1174,1174,1071,12,0,0,0,31,60,0,60,553,324,229,919,0,0,0,0,0,0,0,0,0,11,0,0,0,25,10,124,24,113,230,69,161,131,12,9,553,535,0,519,16,18,41,7,950200,3,410079502003,0.4141048824593128,103,0.08773424190800681
651,"Block Group 1, Census Tract 9503, Clatsop County, Oregon",648,648,619,11,0,0,0,0,18,0,18,343,186,157,531,0,0,0,0,0,0,0,0,0,0,0,0,14,34,0,84,10,33,130,57,123,46,0,0,343,305,0,262,43,38,41,7,950300,1,410079503001,0.4577259475218659,29,0.044753086419753084
652,"Block Group 4, Census Tract 9503, Clatsop County, Oregon",700,700,687,0,0,0,0,13,0,0,0,277,201,76,505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,85,23,74,31,61,119,44,7,32,277,277,0,269,8,0,41,7,950300,4,410079503004,0.2743682310469314,13,0.018571428571428572
653,"Block Group 1, Census Tract 9506, Clatsop County, Oregon",1408,1408,1311,21,15,15,34,0,12,12,0,483,359,124,914,0,0,0,0,0,0,0,0,0,0,0,16,33,0,38,285,75,86,135,107,109,30,0,0,483,425,11,363,51,58,41,7,950600,1,410079506001,0.2567287784679089,97,0.06889204545454546
654,"Block Group 3, Census Tract 9506, Clatsop County, Oregon",525,525,495,0,0,12,0,18,0,0,0,206,143,63,382,17,0,0,0,0,0,0,0,0,0,0,0,0,0,14,74,29,51,95,10,63,29,0,0,206,167,0,156,11,39,41,7,950600,3,410079506003,0.3058252427184466,30,0.05714285714285714
655,"Block Group 1, Census Tract 9509, Clatsop County, Oregon",1040,1040,938,39,29,0,0,0,34,0,34,378,198,180,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,90,47,158,17,113,17,0,98,378,378,0,378,0,0,41,7,950900,1,410079509001,0.47619047619047616,102,0.09807692307692308
656,"Block Group 2, Census Tract 9509, Clatsop County, Oregon",996,996,996,0,0,0,0,0,0,0,0,414,217,197,667,0,0,0,0,0,0,0,0,0,0,30,0,21,42,0,89,52,106,83,81,101,41,0,21,414,320,0,298,22,94,41,7,950900,2,410079509002,0.4758454106280193,0,0.0
657,"Block Group 3, Census Tract 9509, Clatsop County, Oregon",822,822,819,3,0,0,0,0,0,0,0,411,189,222,447,0,0,0,0,0,0,0,0,0,0,17,0,0,16,0,49,16,140,114,21,74,0,0,0,411,300,0,300,0,111,41,7,950900,3,410079509003,0.5401459854014599,3,0.0036496350364963502
658,"Block Group 4, Census Tract 9509, Clatsop County, Oregon",450,450,450,0,0,0,0,0,0,0,0,211,53,158,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,102,22,48,68,51,32,38,0,15,211,194,0,173,21,17,41,7,950900,4,410079509004,0.7488151658767772,0,0.0
659,"Block Group 2, Census Tract 5.02, Multnomah County, Oregon",579,579,477,0,0,78,0,14,10,0,10,271,198,73,472,0,0,0,0,0,10,0,0,17,0,0,10,0,0,0,33,74,42,39,37,129,73,8,0,271,232,0,232,0,39,41,51,502,2,410510005022,0.2693726937269373,102,0.17616580310880828
660,"Block Group 5, Census Tract 5.02, Multnomah County, Oregon",1280,1280,1039,10,0,209,8,0,14,0,14,497,273,224,962,45,0,0,0,0,0,0,0,0,0,0,0,0,45,18,172,8,58,168,41,274,107,16,10,497,443,11,423,9,54,41,51,502,5,410510005025,0.4507042253521127,241,0.18828125
661,"Block Group 1, Census Tract 5.02, Multnomah County, Oregon",924,924,569,0,0,213,0,0,142,0,142,360,200,160,646,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,14,57,42,42,224,44,59,29,360,336,0,321,15,24,41,51,502,1,410510005021,0.4444444444444444,355,0.3841991341991342
662,"Block Group 3, Census Tract 8.02, Multnomah County, Oregon",1211,1211,1053,25,0,60,19,0,54,0,54,558,289,269,936,26,0,0,0,0,0,0,0,0,0,0,0,0,15,16,68,61,0,170,58,327,126,41,28,558,524,0,474,50,34,41,51,802,3,410510008023,0.482078853046595,158,0.13047068538398018
663,"Block Group 4, Census Tract 8.02, Multnomah County, Oregon",1930,1930,1676,27,0,76,0,17,134,0,134,759,180,579,1571,0,0,0,0,0,0,0,0,54,19,0,145,0,0,22,57,53,82,223,201,566,139,10,0,759,742,0,717,25,17,41,51,802,4,410510008024,0.7628458498023716,254,0.1316062176165803
664,"Block Group 2, Census Tract 8.02, Multnomah County, Oregon",919,919,567,15,0,24,0,236,77,0,77,358,180,178,614,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,0,9,132,110,19,146,156,0,0,358,358,0,358,0,0,41,51,802,2,410510008022,0.4972067039106145,352,0.383025027203482
665,"Block Group 4, Census Tract 10, Multnomah County, Oregon",1048,1048,907,0,0,78,23,0,40,0,40,413,141,272,925,23,0,0,0,0,0,0,0,0,0,22,0,0,0,18,81,0,49,106,61,353,145,51,16,413,374,0,374,0,39,41,51,1000,4,410510010004,0.6585956416464891,141,0.13454198473282442
666,"Block Group 3, Census Tract 10, Multnomah County, Oregon",1335,1335,1141,0,0,161,17,0,16,0,16,564,189,375,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,20,77,257,14,342,263,32,0,564,564,0,486,78,0,41,51,1000,3,410510010003,0.6648936170212766,194,0.1453183520599251
667,"Block Group 2, Census Tract 10, Multnomah County, Oregon",1470,1470,1290,21,18,51,0,0,90,0,90,610,390,220,1085,0,0,0,0,0,0,0,0,0,0,17,0,17,0,20,95,35,18,94,66,295,309,83,36,610,610,14,547,49,0,41,51,1000,2,410510010002,0.36065573770491804,180,0.12244897959183673
668,"Block Group 1, Census Tract 11.01, Multnomah County, Oregon",1006,1006,718,156,0,23,0,8,101,0,101,675,0,675,986,0,0,0,0,0,0,0,0,2,0,7,20,15,0,3,135,61,76,249,71,233,96,18,0,675,576,0,441,135,99,41,51,1101,1,410510011011,1.0,288,0.28628230616302186
669,"Block Group 2, Census Tract 12.01, Multnomah County, Oregon",1546,1546,1433,18,0,28,0,0,67,0,67,727,157,570,1150,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,37,41,198,67,497,133,93,35,727,727,0,694,33,0,41,51,1201,2,410510012012,0.7840440165061898,113,0.07309184993531695
670,"Block Group 4, Census Tract 12.01, Multnomah County, Oregon",2233,2233,2015,17,0,58,0,60,83,0,83,1127,61,1066,1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,58,126,360,34,709,200,56,113,1127,1071,0,965,106,56,41,51,1201,4,410510012014,0.9458740017746229,218,0.09762651141961487
671,"Block Group 2, Census Tract 230.01, Clackamas County, Oregon",969,969,936,0,0,33,0,0,0,0,0,439,407,32,790,0,0,0,0,0,0,0,0,0,0,0,10,12,49,8,55,0,68,120,153,200,96,13,6,439,418,0,369,49,21,41,5,23001,2,410050230012,0.07289293849658314,33,0.034055727554179564
672,"Block Group 1, Census Tract 234.03, Clackamas County, Oregon",5525,5525,4912,0,24,232,0,78,279,66,213,1994,1384,610,3478,0,0,0,0,0,0,0,0,22,0,6,7,45,0,127,662,156,301,804,469,582,225,47,25,1994,1965,0,1797,168,29,41,5,23403,1,410050234031,0.3059177532597793,613,0.11095022624434389
673,"Block Group 3, Census Tract 234.04, Clackamas County, Oregon",1033,1033,909,57,32,0,0,0,35,0,35,464,350,114,726,14,0,0,0,0,0,0,13,0,2,18,0,0,1,15,99,48,198,94,32,140,52,0,0,464,464,0,399,65,0,41,5,23404,3,410050234043,0.24568965517241378,124,0.12003872216844143
674,"Block Group 4, Census Tract 234.04, Clackamas County, Oregon",1328,1328,1262,22,13,0,0,0,31,0,31,496,358,138,892,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,332,13,135,143,154,63,14,0,22,496,417,0,417,0,79,41,5,23404,4,410050234044,0.2782258064516129,66,0.04969879518072289
675,"Block Group 1, Census Tract 234.04, Clackamas County, Oregon",1701,1701,1645,0,0,0,0,0,56,0,56,584,469,115,1138,0,0,0,0,0,0,0,7,7,0,0,9,0,0,32,220,34,120,260,249,138,30,15,17,584,553,0,546,7,31,41,5,23404,1,410050234041,0.1969178082191781,56,0.03292181069958848
676,"Block Group 2, Census Tract 234.04, Clackamas County, Oregon",2480,2480,2268,21,19,14,0,0,158,0,158,952,758,194,1705,17,0,0,0,0,0,0,0,0,0,0,14,47,104,68,253,237,197,240,339,124,51,0,14,952,920,13,860,47,32,41,5,23404,2,410050234042,0.20378151260504201,212,0.08548387096774193
677,"Block Group 2, Census Tract 239.02, Clackamas County, Oregon",2147,2147,2014,0,23,0,0,42,68,6,62,529,380,149,1204,36,0,0,0,0,0,0,0,0,0,0,0,26,23,75,202,62,204,105,267,189,15,0,0,529,507,0,448,59,22,41,5,23902,2,410050239022,0.28166351606805295,133,0.061946902654867256
678,"Block Group 1, Census Tract 4.05, Jackson County, Oregon",1973,1973,1667,13,4,25,88,11,165,47,118,720,335,385,1215,23,0,0,0,0,0,0,0,0,0,0,15,29,41,45,260,76,113,214,113,202,47,12,25,720,623,0,573,50,97,41,29,405,1,410290004051,0.5347222222222222,306,0.15509376583882412
679,"Block Group 4, Census Tract 10.01, Jackson County, Oregon",1270,1270,1245,0,11,14,0,0,0,0,0,715,536,179,1160,0,0,0,0,0,0,0,0,0,0,38,0,0,64,0,423,31,184,193,65,112,50,0,0,715,662,0,620,42,53,41,29,1001,4,410290010014,0.25034965034965034,25,0.01968503937007874
680,"Block Group 3, Census Tract 321.03, Washington County, Oregon",3931,3931,3559,75,22,126,21,0,128,0,128,1309,1109,200,2472,61,13,0,0,0,0,0,0,0,0,0,0,14,0,29,281,67,129,370,148,828,418,54,60,1309,1224,0,1224,0,85,41,67,32103,3,410670321033,0.15278838808250572,372,0.0946324090562198
681,"Block Group 3, Census Tract 304.01, Washington County, Oregon",1611,1611,1233,63,103,11,32,56,113,57,56,665,353,312,1224,0,0,0,0,0,0,0,0,0,0,110,0,76,17,38,194,17,68,205,67,356,38,0,38,665,651,0,600,51,14,41,67,30401,3,410670304013,0.4691729323308271,378,0.2346368715083799
682,"Block Group 3, Census Tract 304.02, Washington County, Oregon",2034,2034,1597,40,0,236,0,42,119,0,119,751,384,367,1678,1,0,0,0,0,1,0,0,1,0,28,29,14,0,82,89,26,112,308,151,427,310,80,19,751,751,0,751,0,0,41,67,30402,3,410670304023,0.48868175765645805,437,0.21484759095378564
683,"Block Group 1, Census Tract 10, Marion County, Oregon",934,934,701,36,10,0,0,14,173,0,173,349,124,225,597,0,0,0,0,0,0,0,0,82,0,0,30,0,4,0,139,71,104,78,62,17,10,0,0,349,313,0,313,0,36,41,47,1000,1,410470010001,0.6446991404011462,233,0.2494646680942184
684,"Block Group 1, Census Tract 103.03, Marion County, Oregon",2750,2750,1836,4,7,4,0,793,106,51,55,646,522,124,1519,88,0,0,0,40,34,7,22,48,0,14,53,33,62,16,435,203,89,173,103,70,15,0,14,646,599,0,507,92,47,41,47,10303,1,410470103031,0.19195046439628483,914,0.33236363636363636
685,"Block Group 2, Census Tract 103.03, Marion County, Oregon",1865,1865,1597,14,0,19,0,108,127,41,86,583,412,171,1252,49,0,0,0,16,0,0,9,21,0,13,44,17,8,9,338,57,113,274,116,114,37,17,0,583,527,0,492,35,56,41,47,10303,2,410470103032,0.2933104631217839,268,0.14369973190348526
686,"Block Group 1, Census Tract 211, Clackamas County, Oregon",938,938,926,0,0,12,0,0,0,0,0,408,219,189,769,0,0,0,0,0,0,0,0,0,0,0,57,0,0,27,117,47,82,74,33,256,76,0,0,408,408,0,315,93,0,41,5,21100,1,410050211001,0.4632352941176471,12,0.01279317697228145
687,"Block Group 3, Census Tract 211, Clackamas County, Oregon",1075,1075,928,0,0,0,0,120,27,0,27,558,512,46,942,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,181,41,95,209,84,195,60,15,21,558,501,0,452,49,57,41,5,21100,3,410050211003,0.08243727598566308,147,0.13674418604651162
688,"Block Group 2, Census Tract 211, Clackamas County, Oregon",1258,1258,1151,0,0,71,0,11,25,0,25,582,379,203,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,182,30,74,323,95,182,55,0,43,582,539,0,528,11,43,41,5,21100,2,410050211002,0.3487972508591065,107,0.08505564387917329
689,"Block Group 1, Census Tract 202.03, Polk County, Oregon",1654,1654,1555,18,0,0,0,7,74,0,74,511,266,245,991,0,0,0,0,0,0,0,0,0,4,0,19,7,35,24,216,68,102,187,138,133,41,10,7,511,467,6,454,7,44,41,53,20203,1,410530202031,0.4794520547945205,99,0.05985489721886336
690,"Block Group 3, Census Tract 202.03, Polk County, Oregon",751,751,711,0,0,0,0,0,40,0,40,331,175,156,427,0,0,0,0,0,0,0,0,0,0,0,10,22,0,0,69,20,35,154,25,89,3,0,0,331,324,0,324,0,7,41,53,20203,3,410530202033,0.47129909365558914,40,0.05326231691078562
691,"Block Group 2, Census Tract 202.03, Polk County, Oregon",748,748,704,18,0,0,0,4,22,0,22,234,98,136,437,0,0,0,0,0,0,0,0,1,0,11,15,0,11,15,60,98,22,128,47,24,5,0,0,234,227,0,222,5,7,41,53,20203,2,410530202032,0.5811965811965812,44,0.058823529411764705
692,"Block Group 3, Census Tract 203.02, Polk County, Oregon",3511,3511,3146,0,0,0,0,320,45,13,32,998,600,398,2052,14,0,0,14,0,0,0,36,38,24,0,193,43,32,12,539,78,275,294,72,290,98,0,0,998,986,0,944,42,12,41,53,20302,3,410530203023,0.39879759519038077,365,0.10395898604386215
693,"Block Group 4, Census Tract 203.02, Polk County, Oregon",1213,1213,1120,0,0,0,0,8,85,0,85,401,178,223,572,0,0,0,0,0,0,0,0,0,0,0,12,0,0,22,68,0,64,196,0,153,45,12,0,401,382,0,337,45,19,41,53,20302,4,410530203024,0.5561097256857855,93,0.07666941467436109
694,"Block Group 2, Census Tract 203.02, Polk County, Oregon",557,557,553,0,0,0,0,0,4,0,4,259,259,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,79,0,39,159,57,90,68,0,0,259,234,0,162,72,25,41,53,20302,2,410530203022,0.0,4,0.00718132854578097
695,"Block Group 2, Census Tract 304, Yamhill County, Oregon",2269,2269,2090,0,0,0,0,110,69,0,69,782,716,66,1625,0,0,0,0,0,0,0,0,0,0,25,0,33,28,23,354,78,260,208,170,347,24,75,0,782,650,0,607,43,132,41,71,30400,2,410710304002,0.08439897698209718,179,0.07888937858087264
696,"Block Group 5, Census Tract 304, Yamhill County, Oregon",2545,2545,2220,0,24,66,0,95,140,30,110,870,686,184,1625,12,0,0,0,0,0,0,0,0,0,18,15,20,37,37,315,53,94,384,256,307,64,9,4,870,840,24,706,110,30,41,71,30400,5,410710304005,0.21149425287356322,325,0.12770137524557956
697,"Block Group 1, Census Tract 304, Yamhill County, Oregon",842,842,842,0,0,0,0,0,0,0,0,315,262,53,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,242,0,32,110,93,122,14,0,53,315,254,0,215,39,61,41,71,30400,1,410710304001,0.16825396825396827,0,0.0
698,"Block Group 2, Census Tract 307.01, Yamhill County, Oregon",4421,4421,4182,0,0,28,0,191,20,0,20,1752,1179,573,2900,115,0,0,0,0,0,0,0,0,0,103,0,0,0,105,586,80,213,460,242,598,277,59,62,1752,1625,26,1380,219,127,41,71,30701,2,410710307012,0.3270547945205479,239,0.054060167382945036
699,"Block Group 1, Census Tract 308.01, Yamhill County, Oregon",1534,1534,1337,0,39,14,1,108,35,0,35,748,161,587,959,31,0,0,0,0,0,34,0,45,0,18,22,22,0,31,238,68,91,191,90,55,23,0,0,748,567,0,389,178,181,41,71,30801,1,410710308011,0.7847593582887701,197,0.12842242503259452
700,"Block Group 2, Census Tract 308.01, Yamhill County, Oregon",2242,2242,1674,37,7,60,3,299,162,11,151,799,352,447,1542,14,0,19,0,6,0,0,40,52,0,2,123,7,6,35,313,115,68,268,119,215,94,11,35,799,683,0,602,81,116,41,71,30801,2,410710308012,0.5594493116395495,568,0.25334522747546834
