NAME,crent_tot,crent_cash,crent<100,crent_100,crent_150,crent_200,crent_250,crent_300,crent_350,crent_400,crent_450,crent_500,crent_550,crent_600,crent_650,crent_700,crent_750,crent_800,crent_900,crent_1k,crent_1250,crent_1500,crent_2k,crent_2500,crent_3k,crent_3500,crent_none,moho_tot,moho<100,moho_100,moho_200,moho_300,moho_400,moho_500,moho_600,moho_700,moho_800,moho_900,moho_1k,moho_1500,moho_2k,moho_2500,moho_3k,moho_no,med_moho,state,county,tract,block group,GEOID
"Block Group 2, Census Tract 38, Lane County, Oregon",344,344,0,0,0,0,0,0,0,0,0,20,35,20,37,0,0,109,23,0,0,21,0,79,0,0,0,,,,,,,,,,,,,,,,,,,41,039,003800,2,410390038002
"Block Group 3, Census Tract 5.02, Marion County, Oregon",713,713,8,0,25,24,32,0,0,0,38,14,29,22,15,41,97,100,132,59,77,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,000502,3,410470005023
"Block Group 1, Census Tract 14.01, Marion County, Oregon",173,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,56,92,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,41,047,001401,1,410470014011
"Block Group 3, Census Tract 25.02, Marion County, Oregon",51,51,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,18,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,002502,3,410470025023
"Block Group 2, Census Tract 8.01, Multnomah County, Oregon",312,312,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,18,70,19,104,38,48,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,000801,2,410510008012
"Block Group 4, Census Tract 29.01, Multnomah County, Oregon",154,147,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,9,18,11,21,12,0,0,0,7,,,,,,,,,,,,,,,,,,,41,051,002901,4,410510029014
"Block Group 1, Census Tract 36.03, Multnomah County, Oregon",46,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,6,15,0,0,0,6,,,,,,,,,,,,,,,,,,,41,051,003603,1,410510036031
"Block Group 1, Census Tract 40.02, Multnomah County, Oregon",77,77,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,9,0,0,27,24,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,004002,1,410510040021
"Block Group 4, Census Tract 41.02, Multnomah County, Oregon",227,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,15,15,34,72,0,18,0,0,0,,,,,,,,,,,,,,,,,,,41,051,004102,4,410510041024
"Block Group 1, Census Tract 43, Multnomah County, Oregon",83,75,0,0,0,0,0,0,0,0,0,0,11,10,0,5,4,13,11,6,4,5,6,0,0,0,8,,,,,,,,,,,,,,,,,,,41,051,004300,1,410510043001
"Block Group 1, Census Tract 28.02, Multnomah County, Oregon",27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,10,0,0,,,,,,,,,,,,,,,,,,,41,051,002802,1,410510028021
"Block Group 3, Census Tract 36.02, Multnomah County, Oregon",139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,55,20,21,27,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,003602,3,410510036023
"Block Group 4, Census Tract 36.02, Multnomah County, Oregon",154,154,0,0,12,0,0,19,0,16,0,0,0,0,0,0,0,0,0,26,0,13,68,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,003602,4,410510036024
"Block Group 1, Census Tract 60.02, Multnomah County, Oregon",326,326,0,0,12,10,6,0,0,0,0,0,0,7,0,0,6,31,27,105,25,22,41,5,16,13,0,,,,,,,,,,,,,,,,,,,41,051,006002,1,410510060021
"Block Group 2, Census Tract 71, Multnomah County, Oregon",77,67,0,0,0,0,0,0,0,0,0,10,0,0,12,0,11,0,0,20,0,0,14,0,0,0,10,,,,,,,,,,,,,,,,,,,41,051,007100,2,410510071002
"Block Group 1, Census Tract 80.01, Multnomah County, Oregon",194,170,0,0,0,45,0,0,0,0,0,0,0,25,0,12,18,17,0,42,11,0,0,0,0,0,24,,,,,,,,,,,,,,,,,,,41,051,008001,1,410510080011
"Block Group 1, Census Tract 306, Washington County, Oregon",373,373,0,0,0,0,0,0,0,0,0,0,0,0,0,55,82,18,19,61,118,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,030600,1,410670306001
"Block Group 2, Census Tract 40.01, Multnomah County, Oregon",80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,49,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,004001,2,410510040012
"Block Group 1, Census Tract 40.01, Multnomah County, Oregon",637,637,15,67,32,33,0,0,17,149,0,0,6,19,9,29,0,15,68,154,24,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,004001,1,410510040011
"Block Group 2, Census Tract 52, Multnomah County, Oregon",545,545,0,19,18,14,0,0,0,19,17,0,0,0,20,0,36,156,61,169,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,005200,2,410510052002
"Block Group 2, Census Tract 60.01, Multnomah County, Oregon",44,44,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,5,6,10,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,006001,2,410510060012
"Block Group 1, Census Tract 9706, Wasco County, Oregon",235,212,0,0,5,12,0,3,0,2,0,0,12,8,0,0,3,19,85,44,5,0,0,0,14,0,23,,,,,,,,,,,,,,,,,,,41,065,970600,1,410659706001
"Block Group 1, Census Tract 9703, Wasco County, Oregon",33,25,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,41,065,970300,1,410659703001
"Block Group 1, Census Tract 7.01, Marion County, Oregon",635,593,0,19,9,0,0,35,0,0,6,23,28,76,73,27,8,83,22,50,65,69,0,0,0,0,42,,,,,,,,,,,,,,,,,,,41,047,000701,1,410470007011
"Block Group 3, Census Tract 92.02, Multnomah County, Oregon",190,190,0,0,0,0,0,56,0,0,0,0,0,0,0,11,0,0,24,18,36,34,11,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,009202,3,410510092023
"Block Group 1, Census Tract 93.01, Multnomah County, Oregon",327,312,0,0,0,0,0,0,0,0,0,0,0,15,0,55,0,54,28,40,120,0,0,0,0,0,15,,,,,,,,,,,,,,,,,,,41,051,009301,1,410510093011
"Block Group 1, Census Tract 84, Multnomah County, Oregon",364,348,0,0,0,0,0,0,0,23,0,0,0,8,25,9,67,54,19,96,47,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,41,051,008400,1,410510084001
"Block Group 2, Census Tract 89.02, Multnomah County, Oregon",402,402,0,0,0,12,0,0,13,23,0,0,36,16,50,61,22,96,11,34,28,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,008902,2,410510089022
"Block Group 3, Census Tract 104.02, Multnomah County, Oregon",165,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,44,51,36,0,0,0,17,,,,,,,,,,,,,,,,,,,41,051,010402,3,410510104023
"Block Group 1, Census Tract 104.08, Multnomah County, Oregon",161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,28,21,22,0,32,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,010408,1,410510104081
"Block Group 7, Census Tract 9502, Umatilla County, Oregon",108,87,0,0,0,0,0,0,0,0,0,53,0,12,16,6,0,0,0,0,0,0,0,0,0,0,21,,,,,,,,,,,,,,,,,,,41,059,950200,7,410599502007
"Block Group 1, Census Tract 108.02, Marion County, Oregon",120,120,0,0,0,19,0,0,0,17,0,0,0,18,0,0,38,14,0,14,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,010802,1,410470108021
"Block Group 3, Census Tract 108.02, Marion County, Oregon",244,239,0,0,0,0,0,0,0,12,31,18,6,38,16,56,16,5,0,41,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,41,047,010802,3,410470108023
"Block Group 1, Census Tract 18.01, Marion County, Oregon",355,355,0,0,0,0,0,0,0,0,0,15,20,42,48,58,0,20,18,134,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,001801,1,410470018011
"Block Group 2, Census Tract 228, Clackamas County, Oregon",54,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,13,0,0,0,0,0,12,,,,,,,,,,,,,,,,,,,41,005,022800,2,410050228002
"Block Group 1, Census Tract 232.02, Clackamas County, Oregon",111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,023202,1,410050232021
"Block Group 3, Census Tract 232.02, Clackamas County, Oregon",112,112,0,0,0,0,0,0,0,0,15,0,0,0,22,0,0,12,0,0,26,37,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,023202,3,410050232023
"Block Group 1, Census Tract 9503, Baker County, Oregon",83,83,0,0,0,0,0,0,0,0,10,14,49,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,001,950300,1,410019503001
"Block Group 2, Census Tract 9501, Baker County, Oregon",69,52,0,0,0,4,0,2,5,0,0,3,6,1,0,6,0,0,0,3,0,0,0,22,0,0,17,,,,,,,,,,,,,,,,,,,41,001,950100,2,410019501002
"Block Group 2, Census Tract 9504, Baker County, Oregon",92,92,0,0,0,0,0,27,0,0,17,29,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,001,950400,2,410019504002
"Block Group 3, Census Tract 9506, Baker County, Oregon",100,43,0,0,0,0,0,7,17,5,4,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,57,,,,,,,,,,,,,,,,,,,41,001,950600,3,410019506003
"Block Group 2, Census Tract 9506, Baker County, Oregon",101,94,0,0,0,0,0,4,7,37,0,27,0,7,6,6,0,0,0,0,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,41,001,950600,2,410019506002
"Block Group 1, Census Tract 9502, Baker County, Oregon",68,68,0,0,0,0,0,0,0,0,7,15,11,0,0,0,0,0,30,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,001,950200,1,410019502001
"Block Group 2, Census Tract 3611, Josephine County, Oregon",434,424,0,0,0,0,0,42,0,0,0,0,0,14,0,80,0,79,45,93,0,71,0,0,0,0,10,,,,,,,,,,,,,,,,,,,41,033,361100,2,410333611002
"Block Group 2, Census Tract 3613, Josephine County, Oregon",168,148,0,0,0,0,0,0,0,62,37,0,0,15,0,0,0,0,0,34,0,0,0,0,0,0,20,,,,,,,,,,,,,,,,,,,41,033,361300,2,410333613002
"Block Group 3, Census Tract 16.04, Marion County, Oregon",128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,25,39,19,12,33,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,001604,3,410470016043
"Block Group 2, Census Tract 13, Marion County, Oregon",540,540,10,0,0,0,0,0,9,0,10,17,8,27,60,161,64,121,9,35,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,001300,2,410470013002
"Block Group 2, Census Tract 15.01, Marion County, Oregon",29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,41,047,001501,2,410470015012
"Block Group 3, Census Tract 16.02, Marion County, Oregon",259,242,0,0,0,0,0,0,0,0,0,0,17,66,20,0,18,80,14,27,0,0,0,0,0,0,17,,,,,,,,,,,,,,,,,,,41,047,001602,3,410470016023
"Block Group 1, Census Tract 18.02, Marion County, Oregon",152,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,11,83,0,0,0,0,0,40,,,,,,,,,,,,,,,,,,,41,047,001802,1,410470018021
"Block Group 4, Census Tract 18.02, Marion County, Oregon",407,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,44,82,88,115,31,17,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,001802,4,410470018024
"Block Group 2, Census Tract 23.01, Marion County, Oregon",93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,24,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,002301,2,410470023012
"Block Group 4, Census Tract 9701, Morrow County, Oregon",303,293,0,0,0,0,0,57,18,0,7,52,20,40,4,0,48,34,13,0,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,41,049,970100,4,410499701004
"Block Group 1, Census Tract 9602, Lake County, Oregon",73,50,0,0,0,0,0,0,0,0,9,0,33,0,0,0,0,8,0,0,0,0,0,0,0,0,23,,,,,,,,,,,,,,,,,,,41,037,960200,1,410379602001
"Block Group 7, Census Tract 9602, Lake County, Oregon",166,166,0,0,0,41,0,0,0,17,25,0,11,0,0,39,33,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,037,960200,7,410379602007
"Block Group 6, Census Tract 9602, Lake County, Oregon",47,47,0,0,0,0,0,0,11,0,5,6,5,5,0,15,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,037,960200,6,410379602006
"Block Group 3, Census Tract 3.01, Multnomah County, Oregon",346,346,16,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,31,32,209,16,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,000301,3,410510003013
"Block Group 3, Census Tract 202.04, Polk County, Oregon",65,65,0,0,0,0,0,0,0,0,0,10,15,10,0,0,8,9,0,13,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,053,020204,3,410530202043
"Block Group 2, Census Tract 51, Polk County, Oregon",269,264,0,0,0,0,0,22,0,3,11,5,12,15,31,18,22,81,12,8,24,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,41,053,005100,2,410530051002
"Block Group 4, Census Tract 105.01, Marion County, Oregon",100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,48,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,010501,4,410470105014
"Block Group 1, Census Tract 9501, Crook County, Oregon",88,88,0,0,0,0,0,0,0,0,0,0,0,39,0,0,49,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,013,950100,1,410139501001
"Block Group 1, Census Tract 9502, Crook County, Oregon",46,46,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,013,950200,1,410139502001
"Block Group 3, Census Tract 9502, Crook County, Oregon",282,282,0,0,21,9,8,29,6,11,9,14,17,10,53,0,0,56,39,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,013,950200,3,410139502003
"Block Group 3, Census Tract 9503, Crook County, Oregon",316,316,0,0,0,0,0,0,80,0,0,13,16,53,15,16,0,58,42,23,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,013,950300,3,410139503003
"Block Group 1, Census Tract 9503, Crook County, Oregon",212,172,0,0,0,0,0,0,0,14,13,13,10,7,53,21,0,0,18,9,14,0,0,0,0,0,40,,,,,,,,,,,,,,,,,,,41,013,950300,1,410139503001
"Block Group 2, Census Tract 9702, Wasco County, Oregon",235,212,0,0,0,0,0,0,0,0,0,12,12,20,0,12,10,58,75,6,0,7,0,0,0,0,23,,,,,,,,,,,,,,,,,,,41,065,970200,2,410659702002
"Block Group 1, Census Tract 9705, Wasco County, Oregon",148,148,12,11,0,0,0,9,0,0,0,0,0,25,0,0,0,0,60,25,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,065,970500,1,410659705001
"Block Group 1, Census Tract 9707, Wasco County, Oregon",69,45,0,0,0,7,0,0,0,0,0,0,0,24,0,0,0,0,4,10,0,0,0,0,0,0,24,,,,,,,,,,,,,,,,,,,41,065,970700,1,410659707001
"Block Group 1, Census Tract 9704, Wasco County, Oregon",357,292,0,0,0,0,0,0,0,17,16,11,0,0,28,14,26,68,31,31,34,8,8,0,0,0,65,,,,,,,,,,,,,,,,,,,41,065,970400,1,410659704001
"Block Group 2, Census Tract 39, Lane County, Oregon",982,982,6,41,8,24,37,31,50,0,25,100,74,104,100,62,58,75,26,86,24,51,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,003900,2,410390039002
"Block Group 4, Census Tract 11, Coos County, Oregon",91,71,6,0,8,10,0,0,6,0,0,10,14,0,6,4,0,0,0,0,0,7,0,0,0,0,20,,,,,,,,,,,,,,,,,,,41,011,001100,4,410110011004
"Block Group 7, Census Tract 11, Coos County, Oregon",132,132,25,7,2,7,15,7,7,15,12,9,0,0,7,8,0,4,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,011,001100,7,410110011007
"Block Group 3, Census Tract 6, Coos County, Oregon",235,223,0,0,7,0,31,0,0,0,0,0,0,11,16,90,0,15,22,18,0,0,0,0,13,0,12,,,,,,,,,,,,,,,,,,,41,011,000600,3,410110006003
"Block Group 2, Census Tract 8, Coos County, Oregon",236,228,0,7,0,0,0,0,8,0,37,40,0,39,27,18,9,8,27,8,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,41,011,000800,2,410110008002
"Block Group 1, Census Tract 64.02, Multnomah County, Oregon",60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,20,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,006402,1,410510064021
"Block Group 1, Census Tract 70, Multnomah County, Oregon",32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,007000,1,410510070001
"Block Group 1, Census Tract 72.01, Multnomah County, Oregon",57,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,23,0,0,0,0,26,,,,,,,,,,,,,,,,,,,41,051,007201,1,410510072011
"Block Group 2, Census Tract 106, Benton County, Oregon",382,365,0,0,0,0,0,22,0,22,0,0,0,0,0,16,9,65,50,95,15,57,14,0,0,0,17,,,,,,,,,,,,,,,,,,,41,003,010600,2,410030106002
"Block Group 4, Census Tract 104.08, Multnomah County, Oregon",292,292,0,0,0,0,0,0,0,18,0,0,0,0,0,8,0,16,120,49,63,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,010408,4,410510104084
"Block Group 2, Census Tract 9602, Harney County, Oregon",125,18,0,0,0,0,0,6,0,1,0,6,0,0,0,0,0,0,3,2,0,0,0,0,0,0,107,,,,,,,,,,,,,,,,,,,41,025,960200,2,410259602002
"Block Group 1, Census Tract 9601, Harney County, Oregon",165,145,1,1,1,21,14,0,20,23,1,6,17,0,0,40,0,0,0,0,0,0,0,0,0,0,20,,,,,,,,,,,,,,,,,,,41,025,960100,1,410259601001
"Block Group 4, Census Tract 313, Washington County, Oregon",516,477,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,65,71,133,90,95,0,0,0,0,39,,,,,,,,,,,,,,,,,,,41,067,031300,4,410670313004
"Block Group 2, Census Tract 29.03, Lane County, Oregon",241,232,0,0,0,0,0,0,10,0,0,0,0,0,0,9,41,51,15,8,49,38,11,0,0,0,9,,,,,,,,,,,,,,,,,,,41,039,002903,2,410390029032
"Block Group 1, Census Tract 23.01, Lane County, Oregon",554,540,0,38,0,7,0,0,0,48,7,0,10,39,18,50,13,55,33,129,49,0,8,0,18,18,14,,,,,,,,,,,,,,,,,,,41,039,002301,1,410390023011
"Block Group 2, Census Tract 45.01, Lane County, Oregon",334,334,0,0,0,0,0,0,0,9,32,31,0,44,36,20,11,0,0,67,62,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,004501,2,410390045012
"Block Group 2, Census Tract 99.04, Multnomah County, Oregon",240,218,0,0,0,0,0,0,0,0,0,8,0,0,22,0,29,18,61,62,18,0,0,0,0,0,22,,,,,,,,,,,,,,,,,,,41,051,009904,2,410510099042
"Block Group 4, Census Tract 304.01, Linn County, Oregon",258,258,0,17,0,0,47,0,0,0,0,0,44,19,74,47,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,043,030401,4,410430304014
"Block Group 1, Census Tract 307, Linn County, Oregon",27,27,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,043,030700,1,410430307001
"Block Group 2, Census Tract 35.02, Multnomah County, Oregon",92,92,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,9,47,10,5,0,0,0,,,,,,,,,,,,,,,,,,,41,051,003502,2,410510035022
"Block Group 3, Census Tract 318.05, Washington County, Oregon",42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,031805,3,410670318053
"Block Group 2, Census Tract 318.05, Washington County, Oregon",16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,031805,2,410670318052
"Block Group 2, Census Tract 326.03, Washington County, Oregon",17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,032603,2,410670326032
"Block Group 2, Census Tract 325.03, Washington County, Oregon",61,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,14,7,0,0,0,0,20,,,,,,,,,,,,,,,,,,,41,067,032503,2,410670325032
"Block Group 3, Census Tract 203.04, Polk County, Oregon",429,408,0,0,0,0,0,28,0,17,51,15,0,33,10,0,37,94,63,24,0,36,0,0,0,0,21,,,,,,,,,,,,,,,,,,,41,053,020304,3,410530203043
"Block Group 1, Census Tract 203.03, Polk County, Oregon",582,549,0,0,0,0,0,0,0,28,0,0,0,0,0,12,21,81,18,261,66,13,49,0,0,0,33,,,,,,,,,,,,,,,,,,,41,053,020303,1,410530203031
"Block Group 3, Census Tract 205, Polk County, Oregon",258,258,0,0,0,29,0,16,37,0,0,18,0,0,23,0,0,40,39,38,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,053,020500,3,410530205003
"Block Group 1, Census Tract 64.03, Multnomah County, Oregon",53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,15,25,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,006403,1,410510064031
"Block Group 2, Census Tract 104.10, Multnomah County, Oregon",476,464,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,50,43,352,0,9,0,0,0,0,12,,,,,,,,,,,,,,,,,,,41,051,010410,2,410510104102
"Block Group 3, Census Tract 307.01, Yamhill County, Oregon",71,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,15,0,0,0,0,0,37,,,,,,,,,,,,,,,,,,,41,071,030701,3,410710307013
"Block Group 2, Census Tract 301.02, Yamhill County, Oregon",198,165,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,54,17,0,0,0,0,33,,,,,,,,,,,,,,,,,,,41,071,030102,2,410710301022
"Block Group 1, Census Tract 306.02, Yamhill County, Oregon",120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,52,48,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,071,030602,1,410710306021
"Block Group 3, Census Tract 306.01, Yamhill County, Oregon",46,26,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,11,0,0,0,0,0,0,20,,,,,,,,,,,,,,,,,,,41,071,030601,3,410710306013
"Block Group 2, Census Tract 301.01, Yamhill County, Oregon",107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,51,18,0,0,0,0,,,,,,,,,,,,,,,,,,,41,071,030101,2,410710301012
"Block Group 3, Census Tract 303.01, Yamhill County, Oregon",51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,071,030301,3,410710303013
"Block Group 0, Census Tract 9900, Clatsop County, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,007,990000,0,410079900000
"Block Group 4, Census Tract 310.04, Washington County, Oregon",436,436,0,0,0,0,15,0,0,0,0,0,0,31,0,0,0,66,63,65,73,36,0,0,60,27,0,,,,,,,,,,,,,,,,,,,41,067,031004,4,410670310044
"Block Group 4, Census Tract 3611, Josephine County, Oregon",532,532,0,0,0,0,0,96,0,0,0,0,0,31,0,0,0,129,101,168,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,033,361100,4,410333611004
"Block Group 3, Census Tract 202, Clackamas County, Oregon",131,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,66,0,37,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,020200,3,410050202003
"Block Group 1, Census Tract 205.03, Clackamas County, Oregon",78,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,0,0,11,6,0,9,,,,,,,,,,,,,,,,,,,41,005,020503,1,410050205031
"Block Group 1, Census Tract 9503, Umatilla County, Oregon",8,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,059,950300,1,410599503001
"Block Group 2, Census Tract 9504, Umatilla County, Oregon",156,139,0,0,0,0,0,0,0,20,0,37,16,0,32,0,15,0,0,0,19,0,0,0,0,0,17,,,,,,,,,,,,,,,,,,,41,059,950400,2,410599504002
"Block Group 4, Census Tract 9504, Umatilla County, Oregon",18,18,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,059,950400,4,410599504004
"Block Group 5, Census Tract 9506, Umatilla County, Oregon",194,176,22,0,31,17,0,0,0,0,0,14,25,19,0,0,0,0,15,15,18,0,0,0,0,0,18,,,,,,,,,,,,,,,,,,,41,059,950600,5,410599506005
"Block Group 2, Census Tract 2, Multnomah County, Oregon",494,494,16,0,0,79,0,24,13,14,29,50,30,0,0,48,0,32,49,12,72,0,15,11,0,0,0,,,,,,,,,,,,,,,,,,,41,051,000200,2,410510002002
"Block Group 1, Census Tract 2, Multnomah County, Oregon",302,255,0,0,0,0,0,0,0,0,0,0,0,16,14,0,17,15,29,56,49,59,0,0,0,0,47,,,,,,,,,,,,,,,,,,,41,051,000200,1,410510002001
"Block Group 1, Census Tract 4.02, Multnomah County, Oregon",209,209,0,0,0,14,0,0,0,0,0,0,0,0,0,11,0,44,30,0,18,40,52,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,000402,1,410510004021
"Block Group 1, Census Tract 15, Multnomah County, Oregon",106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,54,15,0,8,6,0,0,,,,,,,,,,,,,,,,,,,41,051,001500,1,410510015001
"Block Group 1, Census Tract 100.02, Multnomah County, Oregon",362,346,0,0,10,0,0,0,0,0,0,0,0,32,0,10,73,51,51,48,28,43,0,0,0,0,16,,,,,,,,,,,,,,,,,,,41,051,010002,1,410510100021
"Block Group 1, Census Tract 77, Multnomah County, Oregon",78,78,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,6,12,12,23,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,007700,1,410510077001
"Block Group 1, Census Tract 81, Multnomah County, Oregon",789,774,0,0,0,70,0,0,0,0,0,17,14,46,17,12,11,154,178,100,0,104,51,0,0,0,15,,,,,,,,,,,,,,,,,,,41,051,008100,1,410510081001
