NAME,hhlang_tot,hhlang_eng,hhlang_sp,hhlang_slim,hhlang_snot,hhlang_indeu,hhlang_inlim,hhlang_inno,hhlang_as,hhlang_asli,hhlang_asno,hhlang_oth,hhlang_limo,hhlang_noli,grent_tot,grent_wi,grent<100,grent_100,grent_150,grent_200,grent_250,grent_300,grent_350,grent_400,grent_450,grent_500,grent_550,grent_600,grent_650,grent_700,grent_750,grent_800,grent_900,grent_1k,grent_1250,grent_1500,grent_2k,grent_2500,grent_3k,grent_3500,grent_none,agve_com,agve_male,agve_fem,state,county,tract,block group,GEOID
"Block Group 5, Census Tract 9705, Malheur County, Oregon",270,147,111,8,103,0,0,0,12,0,12,0,0,0,105,73,0,0,0,4,19,6,0,0,0,0,4,3,0,0,0,4,17,13,3,0,0,0,0,0,32,,,,41,045,970500,5,410459705005
"Block Group 3, Census Tract 9705, Malheur County, Oregon",262,106,156,11,145,0,0,0,0,0,0,0,0,0,73,53,0,0,0,0,0,0,0,0,10,0,0,0,0,0,35,8,0,0,0,0,0,0,0,0,20,,,,41,045,970500,3,410459705003
"Block Group 2, Census Tract 9705, Malheur County, Oregon",342,172,170,65,105,0,0,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,4,21,0,7,20,0,0,0,4,3,5,0,0,0,0,0,0,0,,,,41,045,970500,2,410459705002
"Block Group 2, Census Tract 1, Multnomah County, Oregon",550,508,27,0,27,15,0,15,0,0,0,0,0,0,45,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9,0,0,0,0,16,,,,41,051,000100,2,410510001002
"Block Group 2, Census Tract 6.02, Multnomah County, Oregon",884,543,82,0,82,71,0,71,170,10,160,18,0,18,224,224,0,0,0,0,0,0,0,0,0,0,0,11,0,21,5,14,10,34,32,58,39,0,0,0,0,,,,41,051,000602,2,410510006022
"Block Group 3, Census Tract 6.02, Multnomah County, Oregon",516,336,115,0,115,16,8,8,49,34,15,0,0,0,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,122,0,0,0,0,0,,,,41,051,000602,3,410510006023
"Block Group 1, Census Tract 6.02, Multnomah County, Oregon",283,247,0,0,0,14,0,14,22,0,22,0,0,0,169,169,0,0,0,0,0,0,0,0,0,0,0,23,24,0,7,20,12,40,0,39,0,0,4,0,0,,,,41,051,000602,1,410510006021
"Block Group 4, Census Tract 8.01, Multnomah County, Oregon",462,435,27,0,27,0,0,0,0,0,0,0,0,0,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,84,28,81,9,21,0,0,0,,,,41,051,000801,4,410510008014
"Block Group 2, Census Tract 74, Multnomah County, Oregon",929,704,167,5,162,16,0,16,36,0,36,6,6,0,528,514,0,0,0,0,0,0,0,0,0,11,53,0,0,57,0,30,8,57,137,103,33,25,0,0,14,,,,41,051,007400,2,410510074002
"Block Group 1, Census Tract 7.01, Multnomah County, Oregon",637,587,33,0,33,0,0,0,17,8,9,0,0,0,157,157,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,17,20,40,17,19,10,0,0,0,0,,,,41,051,000701,1,410510007011
"Block Group 2, Census Tract 7.01, Multnomah County, Oregon",359,285,20,0,20,9,0,9,45,27,18,0,0,0,81,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,31,14,0,0,0,0,18,,,,41,051,000701,2,410510007012
"Block Group 2, Census Tract 16.02, Multnomah County, Oregon",421,309,58,14,44,18,0,18,36,12,24,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,96,13,0,0,0,0,,,,41,051,001602,2,410510016022
"Block Group 3, Census Tract 16.02, Multnomah County, Oregon",603,438,55,55,0,10,10,0,100,30,70,0,0,0,217,217,0,0,0,0,0,0,0,0,0,0,10,0,10,10,11,15,0,53,8,91,9,0,0,0,0,,,,41,051,001602,3,410510016023
"Block Group 4, Census Tract 16.02, Multnomah County, Oregon",328,205,6,0,6,7,0,7,110,96,14,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,19,0,14,40,0,0,0,0,0,,,,41,051,001602,4,410510016024
"Block Group 1, Census Tract 65.01, Multnomah County, Oregon",942,851,14,0,14,60,0,60,17,0,17,0,0,0,125,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,26,17,15,0,17,31,,,,41,051,006501,1,410510065011
"Block Group 1, Census Tract 79, Multnomah County, Oregon",621,439,97,0,97,26,0,26,32,0,32,27,26,1,459,412,0,0,0,0,0,0,0,0,8,0,41,36,20,39,34,43,32,76,51,0,32,0,0,0,47,,,,41,051,007900,1,410510079001
"Block Group 2, Census Tract 82.02, Multnomah County, Oregon",1049,617,97,52,45,182,93,89,118,17,101,35,35,0,524,471,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,86,33,154,94,87,0,0,0,0,53,,,,41,051,008202,2,410510082022
"Block Group 1, Census Tract 82.02, Multnomah County, Oregon",1556,1033,133,55,78,234,65,169,99,55,44,57,0,57,1097,1097,0,0,0,0,0,13,0,0,15,19,0,0,0,5,0,102,16,300,306,211,0,29,31,50,0,,,,41,051,008202,1,410510082021
"Block Group 2, Census Tract 83.02, Multnomah County, Oregon",830,681,82,25,57,45,20,25,22,0,22,0,0,0,398,387,0,0,17,39,0,0,11,9,0,10,0,20,16,11,10,0,56,83,41,64,0,0,0,0,11,,,,41,051,008302,2,410510083022
"Block Group 2, Census Tract 93.02, Multnomah County, Oregon",591,429,52,0,52,32,0,32,47,10,37,31,0,31,264,264,0,0,0,0,10,11,0,0,0,35,38,10,0,0,24,0,12,30,44,35,15,0,0,0,0,,,,41,051,009302,2,410510093022
"Block Group 2, Census Tract 97.01, Multnomah County, Oregon",482,443,26,12,14,13,0,13,0,0,0,0,0,0,143,143,0,0,0,0,0,0,0,0,0,0,0,72,0,13,12,4,0,19,23,0,0,0,0,0,0,,,,41,051,009701,2,410510097012
"Block Group 3, Census Tract 97.01, Multnomah County, Oregon",563,305,86,0,86,46,13,33,37,0,37,89,0,89,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,34,40,13,16,0,0,0,0,0,,,,41,051,009701,3,410510097013
"Block Group 2, Census Tract 103.03, Multnomah County, Oregon",831,690,62,0,62,61,0,61,18,0,18,0,0,0,298,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,72,108,0,0,0,0,0,,,,41,051,010303,2,410510103032
"Block Group 7, Census Tract 1, Multnomah County, Oregon",497,414,30,0,30,17,0,17,8,0,8,28,0,28,225,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,17,44,54,0,0,0,0,13,8,,,,41,051,000100,7,410510001007
"Block Group 6, Census Tract 1, Multnomah County, Oregon",408,393,0,0,0,0,0,0,15,0,15,0,0,0,154,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,18,31,32,0,0,0,25,,,,41,051,000100,6,410510001006
"Block Group 5, Census Tract 1, Multnomah County, Oregon",355,311,0,0,0,29,0,29,15,0,15,0,0,0,178,178,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,92,14,11,13,16,0,0,0,,,,41,051,000100,5,410510001005
"Block Group 1, Census Tract 1, Multnomah County, Oregon",346,297,49,0,49,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,13,0,0,0,0,0,0,0,,,,41,051,000100,1,410510001001
"Block Group 2, Census Tract 24.04, Lane County, Oregon",845,805,30,0,30,10,0,10,0,0,0,0,0,0,378,369,0,0,29,0,0,0,0,17,7,7,0,0,59,0,27,0,17,58,61,66,14,0,0,7,9,,,,41,039,002404,2,410390024042
"Block Group 1, Census Tract 11.02, Benton County, Oregon",328,257,0,0,0,19,0,19,52,0,52,0,0,0,171,171,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,55,21,33,49,0,0,0,0,0,,,,41,003,001102,1,410030011021
"Block Group 2, Census Tract 11.02, Benton County, Oregon",655,509,32,0,32,73,0,73,41,0,41,0,0,0,517,517,0,0,0,0,0,0,0,0,0,0,0,0,0,115,41,146,0,54,15,66,67,13,0,0,0,,,,41,003,001102,2,410030011022
"Block Group 3, Census Tract 104, Benton County, Oregon",956,783,166,27,139,0,0,0,7,0,7,0,0,0,285,143,0,0,0,0,0,0,0,13,0,16,17,2,11,11,0,8,5,25,27,8,0,0,0,0,142,,,,41,003,010400,3,410030104003
"Block Group 1, Census Tract 104, Benton County, Oregon",348,324,0,0,0,0,0,0,0,0,0,24,0,24,70,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,20,10,21,0,0,0,0,6,,,,41,003,010400,1,410030104001
"Block Group 2, Census Tract 104, Benton County, Oregon",253,233,20,12,8,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,0,0,17,0,0,0,0,,,,41,003,010400,2,410030104002
"Block Group 3, Census Tract 101, Benton County, Oregon",969,800,94,0,94,33,0,33,42,0,42,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,13,0,0,0,0,0,0,,,,41,003,010100,3,410030101003
"Block Group 1, Census Tract 101, Benton County, Oregon",313,313,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,10,0,0,0,0,0,0,0,,,,41,003,010100,1,410030101001
"Block Group 2, Census Tract 101, Benton County, Oregon",898,770,87,0,87,11,0,11,18,0,18,12,0,12,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,,,,41,003,010100,2,410030101002
"Block Group 4, Census Tract 101, Benton County, Oregon",749,698,37,0,37,14,0,14,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,37,0,0,0,0,0,,,,41,003,010100,4,410030101004
"Block Group 5, Census Tract 101, Benton County, Oregon",597,543,18,0,18,0,0,0,36,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,41,003,010100,5,410030101005
"Block Group 4, Census Tract 4, Benton County, Oregon",441,421,5,0,5,0,0,0,0,0,0,15,0,15,67,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,22,6,0,0,0,25,,,,41,003,000400,4,410030004004
"Block Group 1, Census Tract 4, Benton County, Oregon",1092,876,65,0,65,46,11,35,73,73,0,32,0,32,564,564,0,0,0,0,0,0,0,0,0,0,0,0,14,0,12,60,35,185,188,70,0,0,0,0,0,,,,41,003,000400,1,410030004001
"Block Group 2, Census Tract 4, Benton County, Oregon",1180,950,30,0,30,56,14,42,130,31,99,14,0,14,265,213,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,21,0,8,32,58,77,0,0,0,52,,,,41,003,000400,2,410030004002
"Block Group 3, Census Tract 4, Benton County, Oregon",725,543,52,0,52,47,0,47,83,37,46,0,0,0,311,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,109,35,0,122,15,0,0,0,0,,,,41,003,000400,3,410030004003
"Block Group 1, Census Tract 1, Benton County, Oregon",480,480,0,0,0,0,0,0,0,0,0,0,0,0,326,326,0,0,0,0,0,0,0,0,43,0,0,13,29,0,0,16,72,97,24,32,0,0,0,0,0,,,,41,003,000100,1,410030001001
"Block Group 3, Census Tract 1, Benton County, Oregon",553,472,11,0,11,17,0,17,53,0,53,0,0,0,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,85,0,11,16,0,0,0,,,,41,003,000100,3,410030001003
"Block Group 3, Census Tract 47, Lane County, Oregon",458,378,43,0,43,20,0,20,17,5,12,0,0,0,192,183,0,0,0,0,0,0,0,0,0,0,8,10,0,0,18,0,30,77,14,14,12,0,0,0,9,,,,41,039,004700,3,410390047003
"Block Group 4, Census Tract 47, Lane County, Oregon",589,541,28,0,28,10,0,10,10,0,10,0,0,0,428,409,0,0,0,0,0,0,0,0,0,0,9,23,8,23,27,36,57,63,51,76,8,0,28,0,19,,,,41,039,004700,4,410390047004
"Block Group 1, Census Tract 47, Lane County, Oregon",314,272,35,0,35,7,0,7,0,0,0,0,0,0,170,170,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22,0,26,40,29,0,0,0,31,0,,,,41,039,004700,1,410390047001
"Block Group 3, Census Tract 50, Lane County, Oregon",530,489,41,0,41,0,0,0,0,0,0,0,0,0,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,0,16,47,10,26,0,0,0,0,0,,,,41,039,005000,3,410390050003
"Block Group 1, Census Tract 50, Lane County, Oregon",464,325,31,0,31,71,0,71,22,0,22,15,0,15,209,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,41,34,21,22,0,0,0,25,,,,41,039,005000,1,410390050001
"Block Group 4, Census Tract 44.03, Lane County, Oregon",592,480,98,0,98,14,0,14,0,0,0,0,0,0,196,196,0,0,0,0,0,0,0,0,11,0,0,49,13,0,0,44,0,50,29,0,0,0,0,0,0,,,,41,039,004403,4,410390044034
"Block Group 1, Census Tract 44.03, Lane County, Oregon",471,354,114,0,114,3,0,3,0,0,0,0,0,0,377,377,0,0,0,0,0,0,0,0,28,0,14,19,76,17,0,84,91,48,0,0,0,0,0,0,0,,,,41,039,004403,1,410390044031
"Block Group 2, Census Tract 44.03, Lane County, Oregon",918,799,15,0,15,78,0,78,20,7,13,6,0,6,770,770,0,0,0,0,0,50,0,0,0,0,0,88,90,71,133,117,125,16,80,0,0,0,0,0,0,,,,41,039,004403,2,410390044032
"Block Group 1, Census Tract 48, Lane County, Oregon",921,805,51,0,51,31,0,31,10,0,10,24,0,24,799,799,0,0,0,0,0,0,0,0,19,10,33,79,86,57,108,49,74,132,10,124,18,0,0,0,0,,,,41,039,004800,1,410390048001
"Block Group 3, Census Tract 48, Lane County, Oregon",630,390,81,0,81,15,0,15,101,37,64,43,43,0,614,614,0,0,0,0,0,10,0,0,0,0,45,13,0,84,28,137,208,51,23,0,0,15,0,0,0,,,,41,039,004800,3,410390048003
"Block Group 1, Census Tract 9.03, Lane County, Oregon",231,186,45,0,45,0,0,0,0,0,0,0,0,0,57,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,6,20,0,0,0,0,9,,,,41,039,000903,1,410390009031
"Block Group 3, Census Tract 9.03, Lane County, Oregon",633,589,39,0,39,5,0,5,0,0,0,0,0,0,228,228,0,0,0,21,0,0,0,0,0,18,0,0,26,0,0,60,0,49,54,0,0,0,0,0,0,,,,41,039,000903,3,410390009033
"Block Group 2, Census Tract 13.02, Lane County, Oregon",807,778,8,0,8,0,0,0,21,0,21,0,0,0,368,338,0,0,0,0,0,0,0,0,0,30,11,0,0,0,0,32,48,171,22,24,0,0,0,0,30,,,,41,039,001302,2,410390013022
"Block Group 1, Census Tract 214, Clackamas County, Oregon",1260,1221,17,0,17,0,0,0,22,0,22,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,33,0,0,0,0,0,,,,41,005,021400,1,410050214001
"Block Group 1, Census Tract 220, Clackamas County, Oregon",685,622,26,0,26,31,0,31,6,0,6,0,0,0,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,118,34,0,0,0,0,,,,41,005,022000,1,410050220001
"Block Group 2, Census Tract 220, Clackamas County, Oregon",930,888,6,0,6,16,0,16,0,0,0,20,0,20,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,48,19,0,0,0,0,,,,41,005,022000,2,410050220002
"Block Group 1, Census Tract 231, Clackamas County, Oregon",893,862,0,0,0,15,0,15,16,0,16,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,15,0,0,0,0,0,,,,41,005,023100,1,410050231001
"Block Group 2, Census Tract 231, Clackamas County, Oregon",566,543,23,0,23,0,0,0,0,0,0,0,0,0,60,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,13,,,,41,005,023100,2,410050231002
"Block Group 3, Census Tract 231, Clackamas County, Oregon",912,803,56,0,56,0,0,0,36,0,36,17,0,17,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,52,18,0,0,0,0,,,,41,005,023100,3,410050231003
"Block Group 2, Census Tract 233, Clackamas County, Oregon",528,506,22,0,22,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,22,28,0,0,0,0,0,,,,41,005,023300,2,410050233002
"Block Group 1, Census Tract 233, Clackamas County, Oregon",817,735,75,0,75,0,0,0,0,0,0,7,0,7,54,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,18,0,0,0,12,13,,,,41,005,023300,1,410050233001
"Block Group 3, Census Tract 233, Clackamas County, Oregon",512,489,0,0,0,11,0,11,12,0,12,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,7,27,8,0,0,0,0,,,,41,005,023300,3,410050233003
"Block Group 1, Census Tract 3607.02, Josephine County, Oregon",1506,1442,48,0,48,16,0,16,0,0,0,0,0,0,744,744,0,0,0,0,17,0,0,0,0,0,82,105,16,47,17,0,108,249,103,0,0,0,0,0,0,,,,41,033,360702,1,410333607021
"Block Group 2, Census Tract 3607.02, Josephine County, Oregon",366,366,0,0,0,0,0,0,0,0,0,0,0,0,228,228,0,0,0,0,0,0,0,20,0,0,0,0,0,17,0,31,16,53,91,0,0,0,0,0,0,,,,41,033,360702,2,410333607022
"Block Group 3, Census Tract 3607.02, Josephine County, Oregon",877,821,56,13,43,0,0,0,0,0,0,0,0,0,515,502,0,0,0,0,0,0,0,0,0,0,0,0,0,52,34,16,19,157,119,90,15,0,0,0,13,,,,41,033,360702,3,410333607023
"Block Group 3, Census Tract 3610, Josephine County, Oregon",548,517,0,0,0,10,0,10,21,0,21,0,0,0,67,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,37,0,0,0,0,0,20,,,,41,033,361000,3,410333610003
"Block Group 4, Census Tract 3610, Josephine County, Oregon",543,508,10,0,10,9,0,9,16,16,0,0,0,0,78,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,14,0,0,0,39,,,,41,033,361000,4,410333610004
"Block Group 2, Census Tract 3610, Josephine County, Oregon",528,492,0,0,0,18,0,18,18,0,18,0,0,0,100,80,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,24,28,0,9,0,0,0,0,20,,,,41,033,361000,2,410333610002
"Block Group 1, Census Tract 3616, Josephine County, Oregon",515,498,0,0,0,0,0,0,10,0,10,7,0,7,291,291,0,0,8,35,18,0,10,0,0,0,0,0,19,0,15,38,12,122,14,0,0,0,0,0,0,,,,41,033,361600,1,410333616001
"Block Group 7, Census Tract 3616, Josephine County, Oregon",591,591,0,0,0,0,0,0,0,0,0,0,0,0,129,129,0,0,0,0,0,0,0,38,0,17,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,41,033,361600,7,410333616007
"Block Group 5, Census Tract 3616, Josephine County, Oregon",222,222,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,41,033,361600,5,410333616005
"Block Group 2, Census Tract 3616, Josephine County, Oregon",700,669,0,0,0,23,0,23,8,0,8,0,0,0,293,272,0,0,0,0,13,0,7,0,63,0,0,15,13,8,11,45,32,14,51,0,0,0,0,0,21,,,,41,033,361600,2,410333616002
"Block Group 3, Census Tract 108, Benton County, Oregon",722,571,122,10,112,0,0,0,22,0,22,7,0,7,303,294,0,0,0,0,0,0,0,37,0,0,0,26,0,9,0,57,20,113,32,0,0,0,0,0,9,,,,41,003,010800,3,410030108003
"Block Group 1, Census Tract 108, Benton County, Oregon",278,256,0,0,0,10,0,10,12,0,12,0,0,0,176,176,0,0,0,0,12,0,0,0,0,0,0,38,22,10,36,20,11,7,20,0,0,0,0,0,0,,,,41,003,010800,1,410030108001
"Block Group 2, Census Tract 108, Benton County, Oregon",391,358,23,0,23,0,0,0,10,0,10,0,0,0,134,134,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,12,38,37,27,0,0,0,0,0,,,,41,003,010800,2,410030108002
"Block Group 4, Census Tract 106, Benton County, Oregon",59,17,0,0,0,42,0,42,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,26,0,0,0,0,0,0,0,,,,41,003,010600,4,410030106004
"Block Group 3, Census Tract 106, Benton County, Oregon",503,359,21,0,21,0,0,0,90,44,46,33,18,15,478,472,0,0,0,0,0,0,0,0,0,0,0,0,0,18,32,79,108,71,88,47,0,0,0,29,6,,,,41,003,010600,3,410030106003
"Block Group 1, Census Tract 106, Benton County, Oregon",823,716,76,0,76,0,0,0,31,20,11,0,0,0,588,573,0,0,0,0,53,0,13,0,16,36,0,17,33,7,73,76,74,91,40,44,0,0,0,0,15,,,,41,003,010600,1,410030106001
"Block Group 5, Census Tract 104, Marion County, Oregon",316,234,71,26,45,0,0,0,0,0,0,11,0,11,130,130,0,0,0,0,0,0,0,0,26,0,0,0,0,11,0,25,11,20,37,0,0,0,0,0,0,,,,41,047,010400,5,410470104005
"Block Group 1, Census Tract 9602, Harney County, Oregon",444,408,20,0,20,5,5,0,5,0,5,6,0,6,114,52,0,0,0,0,2,0,0,4,0,3,8,4,8,7,3,0,0,0,0,0,0,13,0,0,62,,,,41,025,960200,1,410259602001
"Block Group 4, Census Tract 9601, Harney County, Oregon",677,651,26,0,26,0,0,0,0,0,0,0,0,0,216,134,0,0,0,0,2,3,3,4,6,15,0,39,13,14,10,0,0,4,0,0,0,0,13,8,82,,,,41,025,960100,4,410259601004
"Block Group 3, Census Tract 9601, Harney County, Oregon",489,440,21,0,21,28,0,28,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,0,0,0,0,33,0,16,14,5,0,15,0,0,0,0,0,0,0,,,,41,025,960100,3,410259601003
"Block Group 5, Census Tract 9601, Harney County, Oregon",290,269,21,0,21,0,0,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,48,0,14,0,0,0,0,15,0,0,0,0,0,0,0,0,,,,41,025,960100,5,410259601005
"Block Group 2, Census Tract 314.02, Washington County, Oregon",627,486,57,0,57,0,0,0,60,7,53,24,0,24,627,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,229,312,64,0,0,0,8,,,,41,067,031402,2,410670314022
"Block Group 3, Census Tract 19.04, Lane County, Oregon",493,416,70,16,54,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,41,039,001904,3,410390019043
"Block Group 1, Census Tract 29.03, Lane County, Oregon",535,483,14,0,14,18,0,18,0,0,0,20,0,20,200,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,62,11,25,8,60,8,0,0,0,10,,,,41,039,002903,1,410390029031
"Block Group 2, Census Tract 23.01, Lane County, Oregon",431,423,0,0,0,0,0,0,8,0,8,0,0,0,113,113,0,0,0,0,0,6,0,0,0,0,0,0,9,0,13,11,16,58,0,0,0,0,0,0,0,,,,41,039,002301,2,410390023012
"Block Group 3, Census Tract 45.01, Lane County, Oregon",528,476,0,0,0,34,0,34,18,10,8,0,0,0,433,433,0,0,0,0,0,0,0,0,0,0,0,21,47,46,51,105,22,63,58,20,0,0,0,0,0,,,,41,039,004501,3,410390045013
"Block Group 1, Census Tract 45.01, Lane County, Oregon",483,417,33,17,16,18,0,18,15,0,15,0,0,0,362,354,0,0,0,0,0,0,13,0,36,8,12,18,27,51,42,57,11,33,38,8,0,0,0,0,8,,,,41,039,004501,1,410390045011
"Block Group 4, Census Tract 3.01, Multnomah County, Oregon",513,439,0,0,0,39,0,39,35,0,35,0,0,0,450,434,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,33,136,189,46,0,0,0,0,16,,,,41,051,000301,4,410510003014
"Block Group 1, Census Tract 99.04, Multnomah County, Oregon",571,435,106,0,106,10,0,10,12,0,12,8,0,8,284,284,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,92,110,41,30,0,0,0,0,,,,41,051,009904,1,410510099041
"Block Group 3, Census Tract 99.04, Multnomah County, Oregon",385,325,19,0,19,20,0,20,21,11,10,0,0,0,83,83,0,0,0,0,0,0,0,0,0,0,0,17,0,9,10,0,0,0,18,22,7,0,0,0,0,,,,41,051,009904,3,410510099043
"Block Group 2, Census Tract 106, Multnomah County, Oregon",1266,1075,41,13,28,68,22,46,82,77,5,0,0,0,978,956,24,44,86,62,91,77,145,93,0,16,0,14,15,18,18,29,11,101,75,37,0,0,0,0,22,,,,41,051,010600,2,410510106002
"Block Group 3, Census Tract 106, Multnomah County, Oregon",329,238,43,0,43,14,0,14,0,0,0,34,18,16,329,329,0,13,0,27,35,0,0,0,0,0,0,154,29,0,0,34,37,0,0,0,0,0,0,0,0,,,,41,051,010600,3,410510106003
"Block Group 1, Census Tract 23.03, Multnomah County, Oregon",423,385,28,0,28,0,0,0,10,0,10,0,0,0,350,339,0,0,0,39,0,7,0,0,0,21,11,0,10,0,8,0,41,107,64,20,0,11,0,0,11,,,,41,051,002303,1,410510023031
"Block Group 1, Census Tract 22.03, Multnomah County, Oregon",565,502,54,0,54,9,0,9,0,0,0,0,0,0,420,420,0,0,8,0,0,29,6,0,0,0,0,0,0,0,0,57,37,20,132,82,24,25,0,0,0,,,,41,051,002203,1,410510022031
"Block Group 2, Census Tract 22.03, Multnomah County, Oregon",492,451,0,0,0,30,0,30,0,0,0,11,0,11,238,215,0,11,0,10,0,0,0,0,0,0,0,0,39,0,0,0,8,33,78,18,9,9,0,0,23,,,,41,051,002203,2,410510022032
"Block Group 4, Census Tract 22.03, Multnomah County, Oregon",458,364,17,9,8,9,0,9,9,9,0,59,46,13,315,315,0,29,21,9,39,8,9,0,0,0,0,12,0,36,34,0,14,0,24,26,32,22,0,0,0,,,,41,051,002203,4,410510022034
"Block Group 3, Census Tract 65.01, Multnomah County, Oregon",640,578,0,0,0,62,0,62,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37,0,0,0,0,,,,41,051,006501,3,410510065013
"Block Group 3, Census Tract 307.02, Yamhill County, Oregon",1140,991,56,28,28,93,0,93,0,0,0,0,0,0,310,310,0,18,0,0,0,13,0,0,0,14,0,0,0,0,0,83,40,142,0,0,0,0,0,0,0,,,,41,071,030702,3,410710307023
"Block Group 3, Census Tract 308.01, Yamhill County, Oregon",738,578,141,53,88,19,0,19,0,0,0,0,0,0,407,407,0,0,0,0,0,0,0,0,0,0,13,31,0,12,80,71,19,95,86,0,0,0,0,0,0,,,,41,071,030801,3,410710308013
"Block Group 4, Census Tract 35, Lane County, Oregon",499,492,0,0,0,7,0,7,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,7,13,0,0,0,0,0,0,,,,41,039,003500,4,410390035004
"Block Group 1, Census Tract 24.04, Lane County, Oregon",802,730,48,40,8,24,7,17,0,0,0,0,0,0,223,199,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,16,41,32,61,35,0,0,0,24,,,,41,039,002404,1,410390024041
